cReg,REGIONE,cProv,PROVINCIA,CODICE,NOME STRADA,cCom,COMUNE,INC,IM,MOR,FER
01,Piemonte,103,Verbano-Cusio-Ossola,SS03301,SS 033 -  del Sempione,103067,Trasquera,3,0,0,11
01,Piemonte,103,Verbano-Cusio-Ossola,SS03301,SS 033 -  del Sempione,103071,Varzo,1,0,0,5
01,Piemonte,103,Verbano-Cusio-Ossola,SS03301,SS 033 -  del Sempione,103077,Vogogna,1,0,0,1
01,Piemonte,103,Verbano-Cusio-Ossola,SS03321,SS 033 racc -  del Sempione,103008,Baveno,1,0,0,2
01,Piemonte,103,Verbano-Cusio-Ossola,SS03321,SS 033 racc -  del Sempione,103072,Verbania,2,0,0,3
01,Piemonte,103,Verbano-Cusio-Ossola,SS03401,SS 034 -  del Lago Maggiore,103016,Cannero Riviera,3,0,0,5
01,Piemonte,103,Verbano-Cusio-Ossola,SS03401,SS 034 -  del Lago Maggiore,103017,Cannobio,11,1,1,14
01,Piemonte,103,Verbano-Cusio-Ossola,SS03401,SS 034 -  del Lago Maggiore,103033,Ghiffa,5,0,0,8
01,Piemonte,103,Verbano-Cusio-Ossola,SS03401,SS 034 -  del Lago Maggiore,103035,Gravellona Toce,3,0,0,3
01,Piemonte,103,Verbano-Cusio-Ossola,SS03401,SS 034 -  del Lago Maggiore,103049,Oggebbio,4,0,0,8
01,Piemonte,103,Verbano-Cusio-Ossola,SS03401,SS 034 -  del Lago Maggiore,103072,Verbania,42,0,0,58
01,Piemonte,103,Verbano-Cusio-Ossola,SS22901,SS 229 -  del Lago d'Orta,103019,Casale Corte Cerro,1,0,0,2
01,Piemonte,103,Verbano-Cusio-Ossola,SS22901,SS 229 -  del Lago d'Orta,103035,Gravellona Toce,2,0,0,4
01,Piemonte,103,Verbano-Cusio-Ossola,SS22901,SS 229 -  del Lago d'Orta,103050,Omegna,2,0,0,5
01,Piemonte,103,Verbano-Cusio-Ossola,SS33701,SS 337 -  della Val Vigezzo,103024,Craveggia,3,0,0,10
01,Piemonte,103,Verbano-Cusio-Ossola,SS33701,SS 337 -  della Val Vigezzo,103029,Druogno,3,0,0,4
01,Piemonte,103,Verbano-Cusio-Ossola,SS33701,SS 337 -  della Val Vigezzo,103041,Malesco,1,0,0,2
01,Piemonte,103,Verbano-Cusio-Ossola,SS33701,SS 337 -  della Val Vigezzo,103042,Masera,4,0,0,6
01,Piemonte,103,Verbano-Cusio-Ossola,SS33701,SS 337 -  della Val Vigezzo,103060,Re,1,0,0,3
01,Piemonte,103,Verbano-Cusio-Ossola,SS33701,SS 337 -  della Val Vigezzo,103062,Santa Maria Maggiore,2,0,0,2
01,Piemonte,103,Verbano-Cusio-Ossola,SS33701,SS 337 -  della Val Vigezzo,103068,Trontano,2,0,0,3
01,Piemonte,103,Verbano-Cusio-Ossola,SS54901,SS 549 -  di Macugnaga,103039,Macugnaga,1,0,0,1
01,Piemonte,103,Verbano-Cusio-Ossola,SS54901,SS 549 -  di Macugnaga,103053,Piedimulera,1,0,0,1
01,Piemonte,103,Verbano-Cusio-Ossola,SS65901,SS 659 -  di Valle Antigorio e Val Formazza,103006,Baceno,1,0,0,1
01,Piemonte,103,Verbano-Cusio-Ossola,SS65901,SS 659 -  di Valle Antigorio e Val Formazza,103025,Crevoladossola,1,0,0,1
01,Piemonte,103,Verbano-Cusio-Ossola,SS65901,SS 659 -  di Valle Antigorio e Val Formazza,103026,Crodo,2,0,0,3
02,Valle d'Aosta,007,Aosta,AA00501,A 05 -  Torino-Aosta,007004,Arnad,1,1,1,1
02,Valle d'Aosta,007,Aosta,AA00501,A 05 -  Torino-Aosta,007020,Châtillon,2,0,0,3
02,Valle d'Aosta,007,Aosta,AA00501,A 05 -  Torino-Aosta,007034,Hône,2,0,0,3
02,Valle d'Aosta,007,Aosta,AA00501,A 05 -  Torino-Aosta,007038,Jovençan,1,0,0,1
02,Valle d'Aosta,007,Aosta,AA00501,A 05 -  Torino-Aosta,007043,Montjovet,2,0,0,2
02,Valle d'Aosta,007,Aosta,AA00501,A 05 -  Torino-Aosta,007044,Morgex,1,0,0,1
02,Valle d'Aosta,007,Aosta,AA00501,A 05 -  Torino-Aosta,007049,Pollein,1,0,0,1
02,Valle d'Aosta,007,Aosta,AA00501,A 05 -  Torino-Aosta,007051,Pontey,1,0,0,1
02,Valle d'Aosta,007,Aosta,AA00501,A 05 -  Torino-Aosta,007054,Quart,4,0,0,6
02,Valle d'Aosta,007,Aosta,AA00501,A 05 -  Torino-Aosta,007065,Saint-Vincent,1,0,0,1
02,Valle d'Aosta,007,Aosta,AA00501,A 05 -  Torino-Aosta,007072,Verrayes,1,0,0,1
02,Valle d'Aosta,007,Aosta,AA00501,A 05 -  Torino-Aosta,007073,Verrès,1,0,0,2
02,Valle d'Aosta,007,Aosta,SS02601,SS 026 -  della Valle d'Aosta,007003,Aosta,12,0,0,21
02,Valle d'Aosta,007,Aosta,SS02601,SS 026 -  della Valle d'Aosta,007004,Arnad,1,0,0,1
02,Valle d'Aosta,007,Aosta,SS02601,SS 026 -  della Valle d'Aosta,007005,Arvier,2,0,0,2
02,Valle d'Aosta,007,Aosta,SS02601,SS 026 -  della Valle d'Aosta,007009,Bard,4,1,1,7
02,Valle d'Aosta,007,Aosta,SS02601,SS 026 -  della Valle d'Aosta,007020,Châtillon,3,1,1,4
02,Valle d'Aosta,007,Aosta,SS02601,SS 026 -  della Valle d'Aosta,007023,Donnas,3,0,0,3
02,Valle d'Aosta,007,Aosta,SS02601,SS 026 -  della Valle d'Aosta,007040,La Salle,2,1,1,4
02,Valle d'Aosta,007,Aosta,SS02601,SS 026 -  della Valle d'Aosta,007041,La Thuile,2,0,0,4
02,Valle d'Aosta,007,Aosta,SS02601,SS 026 -  della Valle d'Aosta,007043,Montjovet,4,1,1,5
02,Valle d'Aosta,007,Aosta,SS02601,SS 026 -  della Valle d'Aosta,007044,Morgex,2,0,0,2
02,Valle d'Aosta,007,Aosta,SS02601,SS 026 -  della Valle d'Aosta,007045,Nus,4,0,0,4
02,Valle d'Aosta,007,Aosta,SS02601,SS 026 -  della Valle d'Aosta,007053,Pré-Saint-Didier,3,0,0,6
02,Valle d'Aosta,007,Aosta,SS02601,SS 026 -  della Valle d'Aosta,007054,Quart,12,0,0,26
02,Valle d'Aosta,007,Aosta,SS02601,SS 026 -  della Valle d'Aosta,007058,Saint-Christophe,6,1,1,7
02,Valle d'Aosta,007,Aosta,SS02601,SS 026 -  della Valle d'Aosta,007059,Saint-Denis,1,1,1,1
02,Valle d'Aosta,007,Aosta,SS02601,SS 026 -  della Valle d'Aosta,007063,Saint-Pierre,4,0,0,8
02,Valle d'Aosta,007,Aosta,SS02601,SS 026 -  della Valle d'Aosta,007065,Saint-Vincent,2,1,1,1
02,Valle d'Aosta,007,Aosta,SS02601,SS 026 -  della Valle d'Aosta,007066,Sarre,12,1,1,18
02,Valle d'Aosta,007,Aosta,SS02601,SS 026 -  della Valle d'Aosta,007072,Verrayes,1,0,0,1
02,Valle d'Aosta,007,Aosta,SS02601,SS 026 -  della Valle d'Aosta,007073,Verrès,4,2,2,3
02,Valle d'Aosta,007,Aosta,SS02601,SS 026 -  della Valle d'Aosta,007074,Villeneuve,1,0,0,1
02,Valle d'Aosta,007,Aosta,SS02701,SS 027 -  del Gran San Bernardo,007003,Aosta,3,0,0,4
02,Valle d'Aosta,007,Aosta,SS02701,SS 027 -  del Gran San Bernardo,007026,Etroubles,2,0,0,3
02,Valle d'Aosta,007,Aosta,SS02701,SS 027 -  del Gran San Bernardo,007030,Gignod,2,0,0,5
02,Valle d'Aosta,007,Aosta,SS02701,SS 027 -  del Gran San Bernardo,007064,Saint-Rhémy-en-Bosses,2,0,0,2
02,Valle d'Aosta,007,Aosta,SS02734,SS 027 var -  Variante di Gignod,007030,Gignod,1,0,0,3
02,Valle d'Aosta,007,Aosta,SS40601,SS 406 -  di Cervinia,007071,Valtournenche,1,0,0,1
02,Valle d'Aosta,007,Aosta,SS50501,SS 505 -  della Valle del Lys,007029,Gaby,2,0,0,8
02,Valle d'Aosta,007,Aosta,SS50601,SS 506 -  della Valle d'Ayas,007012,Brusson,5,0,0,10
02,Valle d'Aosta,007,Aosta,SS50601,SS 506 -  della Valle d'Ayas,007013,Challand-Saint-Anselme,1,0,0,2
02,Valle d'Aosta,007,Aosta,SS50601,SS 506 -  della Valle d'Ayas,007014,Challand-Saint-Victor,1,0,0,3
02,Valle d'Aosta,007,Aosta,SS50601,SS 506 -  della Valle d'Ayas,007073,Verrès,1,0,0,1
02,Valle d'Aosta,007,Aosta,SS50701,SS 507 -  di Cogne,007008,Aymavilles,4,0,0,5
02,Valle d'Aosta,007,Aosta,TR00101,TR 01 -  Traforo del Monte Bianco,007022,Courmayeur,1,0,0,1
02,Valle d'Aosta,007,Aosta,TR00201,TR 02 -  Traforo del Gran San Bernardo,007064,Saint-Rhémy-en-Bosses,1,0,0,1
03,Lombardia,012,Varese,AA00801,A 08 -  Milano-Varese (Autostrada dei Laghi),012002,Albizzate,4,0,0,8
03,Lombardia,012,Varese,AA00801,A 08 -  Milano-Varese (Autostrada dei Laghi),012025,Buguggiate,3,0,0,7
03,Lombardia,012,Varese,AA00801,A 08 -  Milano-Varese (Autostrada dei Laghi),012040,Cassano Magnago,5,1,2,14
03,Lombardia,012,Varese,AA00801,A 08 -  Milano-Varese (Autostrada dei Laghi),012042,Castellanza,6,0,0,17
03,Lombardia,012,Varese,AA00801,A 08 -  Milano-Varese (Autostrada dei Laghi),012047,Castronno,6,0,0,12
03,Lombardia,012,Varese,AA00801,A 08 -  Milano-Varese (Autostrada dei Laghi),012048,Cavaria con Premezzo,2,0,0,4
03,Lombardia,012,Varese,AA00801,A 08 -  Milano-Varese (Autostrada dei Laghi),012067,Fagnano Olona,1,0,0,1
03,Lombardia,012,Varese,AA00801,A 08 -  Milano-Varese (Autostrada dei Laghi),012070,Gallarate,20,0,0,24
03,Lombardia,012,Varese,AA00801,A 08 -  Milano-Varese (Autostrada dei Laghi),012073,Gazzada Schianno,1,0,0,1
03,Lombardia,012,Varese,AA00801,A 08 -  Milano-Varese (Autostrada dei Laghi),012085,Jerago con Orago,1,0,0,3
03,Lombardia,012,Varese,AA00801,A 08 -  Milano-Varese (Autostrada dei Laghi),012108,Olgiate Olona,23,0,0,35
03,Lombardia,012,Varese,AA00801,A 08 -  Milano-Varese (Autostrada dei Laghi),012109,Origgio,12,0,0,22
03,Lombardia,012,Varese,AA00801,A 08 -  Milano-Varese (Autostrada dei Laghi),012121,Solbiate Arno,1,0,0,1
03,Lombardia,012,Varese,AA00801,A 08 -  Milano-Varese (Autostrada dei Laghi),012130,Uboldo,6,0,0,10
03,Lombardia,012,Varese,AA00826,A 08 / A 26 -  Diramazione Gallarate-Gattico,012005,Arsago Seprio,6,0,0,6
03,Lombardia,012,Varese,AA00826,A 08 / A 26 -  Diramazione Gallarate-Gattico,012012,Besnate,2,0,0,2
03,Lombardia,012,Varese,AA00826,A 08 / A 26 -  Diramazione Gallarate-Gattico,012070,Gallarate,13,0,0,19
03,Lombardia,012,Varese,AA00826,A 08 / A 26 -  Diramazione Gallarate-Gattico,012077,Golasecca,1,0,0,3
03,Lombardia,012,Varese,AA00826,A 08 / A 26 -  Diramazione Gallarate-Gattico,012120,Sesto Calende,4,2,2,4
03,Lombardia,012,Varese,AA00826,A 08 / A 26 -  Diramazione Gallarate-Gattico,012138,Vergiate,4,0,0,7
03,Lombardia,012,Varese,AA00901,A 09 -  Lainate-Como-Chiasso (Autostrada dei Laghi),012075,Gerenzano,1,0,0,1
03,Lombardia,012,Varese,AA00901,A 09 -  Lainate-Como-Chiasso (Autostrada dei Laghi),012109,Origgio,14,1,1,26
03,Lombardia,012,Varese,AA00901,A 09 -  Lainate-Como-Chiasso (Autostrada dei Laghi),012119,Saronno,2,0,0,2
03,Lombardia,012,Varese,AA00901,A 09 -  Lainate-Como-Chiasso (Autostrada dei Laghi),012130,Uboldo,9,1,1,13
03,Lombardia,012,Varese,SS03301,SS 033 -  del Sempione,012005,Arsago Seprio,1,0,0,2
03,Lombardia,012,Varese,SS03301,SS 033 -  del Sempione,012026,Busto Arsizio,7,0,0,7
03,Lombardia,012,Varese,SS03301,SS 033 -  del Sempione,012042,Castellanza,1,0,0,2
03,Lombardia,012,Varese,SS03301,SS 033 -  del Sempione,012070,Gallarate,1,0,0,1
03,Lombardia,012,Varese,SS03301,SS 033 -  del Sempione,012120,Sesto Calende,5,0,0,7
03,Lombardia,012,Varese,SS03301,SS 033 -  del Sempione,012123,Somma Lombardo,8,0,0,16
03,Lombardia,012,Varese,SS03301,SS 033 -  del Sempione,012138,Vergiate,5,0,0,10
03,Lombardia,012,Varese,SS23301,SS 233 -  Varesina,012034,Caronno Pertusella,8,0,0,17
03,Lombardia,012,Varese,SS23301,SS 233 -  Varesina,012046,Castiglione Olona,17,0,0,27
03,Lombardia,012,Varese,SS23301,SS 233 -  Varesina,012050,Cislago,10,0,0,15
03,Lombardia,012,Varese,SS23301,SS 233 -  Varesina,012059,Cugliate-Fabiasco,4,0,0,6
03,Lombardia,012,Varese,SS23301,SS 233 -  Varesina,012075,Gerenzano,6,0,0,6
03,Lombardia,012,Varese,SS23301,SS 233 -  Varesina,012083,Induno Olona,8,1,1,11
03,Lombardia,012,Varese,SS23301,SS 233 -  Varesina,012086,Lavena Ponte Tresa,10,0,0,14
03,Lombardia,012,Varese,SS23301,SS 233 -  Varesina,012091,Lozza,1,0,0,1
03,Lombardia,012,Varese,SS23301,SS 233 -  Varesina,012097,Marchirolo,10,0,0,15
03,Lombardia,012,Varese,SS23301,SS 233 -  Varesina,012109,Origgio,1,0,0,1
03,Lombardia,012,Varese,SS23301,SS 233 -  Varesina,012119,Saronno,3,0,0,5
03,Lombardia,012,Varese,SS23301,SS 233 -  Varesina,012127,Tradate,15,0,0,22
03,Lombardia,012,Varese,SS23301,SS 233 -  Varesina,012131,Valganna,10,0,0,18
03,Lombardia,012,Varese,SS23301,SS 233 -  Varesina,012134,Vedano Olona,8,0,0,9
03,Lombardia,012,Varese,SS23301,SS 233 -  Varesina,012136,Venegono Inferiore,8,0,0,12
03,Lombardia,012,Varese,SS33601,SS 336 -  dell'Aeroporto della Malpensa,012026,Busto Arsizio,10,0,0,15
03,Lombardia,012,Varese,SS33601,SS 336 -  dell'Aeroporto della Malpensa,012032,Cardano al Campo,5,0,0,5
03,Lombardia,012,Varese,SS33601,SS 336 -  dell'Aeroporto della Malpensa,012039,Casorate Sempione,3,1,1,4
03,Lombardia,012,Varese,SS33601,SS 336 -  dell'Aeroporto della Malpensa,012040,Cassano Magnago,2,0,0,4
03,Lombardia,012,Varese,SS33601,SS 336 -  dell'Aeroporto della Malpensa,012068,Ferno,1,0,0,1
03,Lombardia,012,Varese,SS33601,SS 336 -  dell'Aeroporto della Malpensa,012070,Gallarate,20,0,0,32
03,Lombardia,012,Varese,SS33601,SS 336 -  dell'Aeroporto della Malpensa,012108,Olgiate Olona,14,0,0,18
03,Lombardia,012,Varese,SS33601,SS 336 -  dell'Aeroporto della Malpensa,012123,Somma Lombardo,10,0,0,11
03,Lombardia,012,Varese,SS33601,SS 336 -  dell'Aeroporto della Malpensa,012140,Vizzola Ticino,1,0,0,1
03,Lombardia,012,Varese,SS33605,SS 336 dir -  Diramazione per l'Aeroporto della Malpensa,012090,Lonate Pozzolo,4,0,0,8
03,Lombardia,012,Varese,SS33605,SS 336 dir -  Diramazione per l'Aeroporto della Malpensa,012123,Somma Lombardo,26,0,0,35
03,Lombardia,012,Varese,SS33605,SS 336 dir -  Diramazione per l'Aeroporto della Malpensa,012140,Vizzola Ticino,1,0,0,1
03,Lombardia,012,Varese,SS34101,SS 341 -  Gallaratese,012002,Albizzate,3,0,0,3
03,Lombardia,012,Varese,SS34101,SS 341 -  Gallaratese,012047,Castronno,5,0,0,7
03,Lombardia,012,Varese,SS34101,SS 341 -  Gallaratese,012048,Cavaria con Premezzo,2,0,0,2
03,Lombardia,012,Varese,SS34101,SS 341 -  Gallaratese,012070,Gallarate,1,0,0,2
03,Lombardia,012,Varese,SS34101,SS 341 -  Gallaratese,012073,Gazzada Schianno,7,0,0,9
03,Lombardia,012,Varese,SS34101,SS 341 -  Gallaratese,012085,Jerago con Orago,2,0,0,2
03,Lombardia,012,Varese,SS34101,SS 341 -  Gallaratese,012133,Varese,2,0,0,2
03,Lombardia,012,Varese,SS34201,SS 342 -  Briantea,012096,Malnate,6,0,0,7
03,Lombardia,012,Varese,SS34401,SS 344 -  di Porto Ceresio,012004,Arcisate,3,0,0,4
03,Lombardia,012,Varese,SS34401,SS 344 -  di Porto Ceresio,012015,Bisuschio,7,0,0,10
03,Lombardia,012,Varese,SS34401,SS 344 -  di Porto Ceresio,012083,Induno Olona,10,0,0,14
03,Lombardia,012,Varese,SS34401,SS 344 -  di Porto Ceresio,012113,Porto Ceresio,3,0,0,4
03,Lombardia,012,Varese,SS39401,SS 394 -  del Verbano Orientale,012008,Barasso,4,0,0,4
03,Lombardia,012,Varese,SS39401,SS 394 -  del Verbano Orientale,012019,Brenta,2,0,0,5
03,Lombardia,012,Varese,SS39401,SS 394 -  del Verbano Orientale,012022,Brissago-Valtravaglia,3,0,0,5
03,Lombardia,012,Varese,SS39401,SS 394 -  del Verbano Orientale,012037,Casalzuigno,7,1,1,12
03,Lombardia,012,Varese,SS39401,SS 394 -  del Verbano Orientale,012038,Casciago,3,0,0,4
03,Lombardia,012,Varese,SS39401,SS 394 -  del Verbano Orientale,012051,Cittiglio,4,1,1,5
03,Lombardia,012,Varese,SS39401,SS 394 -  del Verbano Orientale,012053,Cocquio-Trevisago,7,0,0,12
03,Lombardia,012,Varese,SS39401,SS 394 -  del Verbano Orientale,012055,Comerio,5,0,0,7
03,Lombardia,012,Varese,SS39401,SS 394 -  del Verbano Orientale,012062,Cuveglio,7,0,0,8
03,Lombardia,012,Varese,SS39401,SS 394 -  del Verbano Orientale,012072,Gavirate,2,0,0,2
03,Lombardia,012,Varese,SS39401,SS 394 -  del Verbano Orientale,012074,Gemonio,3,0,0,7
03,Lombardia,012,Varese,SS39401,SS 394 -  del Verbano Orientale,012076,Germignaga,3,0,0,3
03,Lombardia,012,Varese,SS39401,SS 394 -  del Verbano Orientale,012092,Luino,2,0,0,4
03,Lombardia,012,Varese,SS39401,SS 394 -  del Verbano Orientale,012093,Luvinate,1,0,0,1
03,Lombardia,012,Varese,SS39401,SS 394 -  del Verbano Orientale,012102,Mesenzana,12,0,0,19
03,Lombardia,012,Varese,SS39401,SS 394 -  del Verbano Orientale,012115,Rancio Valcuvia,7,0,0,12
03,Lombardia,012,Varese,SS39401,SS 394 -  del Verbano Orientale,012129,Tronzano Lago Maggiore,3,0,0,3
03,Lombardia,012,Varese,SS39401,SS 394 -  del Verbano Orientale,012142,Maccagno con Pino e Veddasca,7,0,0,16
03,Lombardia,012,Varese,SS39405,SS 394 dir -  del Verbano Orientale,012051,Cittiglio,6,0,0,6
03,Lombardia,012,Varese,SS39405,SS 394 dir -  del Verbano Orientale,012087,Laveno-Mombello,1,0,0,1
03,Lombardia,012,Varese,SS39405,SS 394 dir -  del Verbano Orientale,012102,Mesenzana,1,0,0,5
03,Lombardia,012,Varese,SS52701,SS 527 -  Bustese,012026,Busto Arsizio,1,0,0,3
03,Lombardia,012,Varese,SS52701,SS 527 -  Bustese,012042,Castellanza,3,0,0,7
03,Lombardia,012,Varese,SS52701,SS 527 -  Bustese,012090,Lonate Pozzolo,6,0,0,8
03,Lombardia,012,Varese,SS52701,SS 527 -  Bustese,012119,Saronno,1,0,0,1
03,Lombardia,012,Varese,SS52701,SS 527 -  Bustese,012130,Uboldo,4,0,0,5
03,Lombardia,012,Varese,SS62901,SS 629 -  del Lago di Monate,012013,Besozzo,14,0,0,18
03,Lombardia,012,Varese,SS62901,SS 629 -  del Lago di Monate,012018,Bregano,2,0,0,2
03,Lombardia,012,Varese,SS62901,SS 629 -  del Lago di Monate,012053,Cocquio-Trevisago,3,0,0,3
03,Lombardia,012,Varese,SS62901,SS 629 -  del Lago di Monate,012054,Comabbio,1,0,0,1
03,Lombardia,012,Varese,SS62901,SS 629 -  del Lago di Monate,012095,Malgesso,1,0,0,1
03,Lombardia,012,Varese,SS62901,SS 629 -  del Lago di Monate,012101,Mercallo,2,0,0,4
03,Lombardia,012,Varese,SS62901,SS 629 -  del Lago di Monate,012128,Travedona-Monate,1,0,0,1
03,Lombardia,012,Varese,SS62901,SS 629 -  del Lago di Monate,012138,Vergiate,2,0,0,3
03,Lombardia,012,Varese,SS70701,SS 707 -  Raccordo Gazzada-Varese,012025,Buguggiate,4,0,0,6
03,Lombardia,012,Varese,SS70701,SS 707 -  Raccordo Gazzada-Varese,012073,Gazzada Schianno,1,0,0,1
03,Lombardia,012,Varese,SS70701,SS 707 -  Raccordo Gazzada-Varese,012133,Varese,4,0,0,5
03,Lombardia,012,Varese,SS71201,SS 712 -  Tangenziale Est di Varese,012096,Malnate,1,0,0,1
03,Lombardia,012,Varese,SS71201,SS 712 -  Tangenziale Est di Varese,012133,Varese,7,0,0,12
03,Lombardia,012,Varese,SS71201,SS 712 -  Tangenziale Est di Varese,012134,Vedano Olona,1,0,0,1
03,Lombardia,013,Como,AA00901,A 09 -  Lainate-Como-Chiasso (Autostrada dei Laghi),013036,Cadorago,3,0,0,4
03,Lombardia,013,Como,AA00901,A 09 -  Lainate-Como-Chiasso (Autostrada dei Laghi),013075,Como,22,1,1,26
03,Lombardia,013,Como,AA00901,A 09 -  Lainate-Como-Chiasso (Autostrada dei Laghi),013110,Grandate,8,0,0,21
03,Lombardia,013,Como,AA00901,A 09 -  Lainate-Como-Chiasso (Autostrada dei Laghi),013133,Lomazzo,6,1,2,11
03,Lombardia,013,Como,AA00901,A 09 -  Lainate-Como-Chiasso (Autostrada dei Laghi),013154,Montano Lucino,1,0,0,1
03,Lombardia,013,Como,AA00901,A 09 -  Lainate-Como-Chiasso (Autostrada dei Laghi),013206,San Fermo della Battaglia,2,0,0,3
03,Lombardia,013,Como,AA00901,A 09 -  Lainate-Como-Chiasso (Autostrada dei Laghi),013227,Turate,8,1,2,14
03,Lombardia,013,Como,SS03501,SS 035 -  dei Giovi,013064,Cermenate,23,0,0,57
03,Lombardia,013,Como,SS03501,SS 035 -  dei Giovi,013102,Fino Mornasco,24,0,0,32
03,Lombardia,013,Como,SS03501,SS 035 -  dei Giovi,013110,Grandate,16,0,0,20
03,Lombardia,013,Como,SS03501,SS 035 -  dei Giovi,013135,Luisago,6,0,0,10
03,Lombardia,013,Como,SS03501,SS 035 -  dei Giovi,013242,Vertemate con Minoprio,5,0,0,8
03,Lombardia,013,Como,SS03601,SS 036 -  del Lago di Como e dello Spluga,013107,Gera Lario,2,0,0,3
03,Lombardia,013,Como,SS03801,SS 038 -  dello Stelvio,013107,Gera Lario,1,0,0,1
03,Lombardia,013,Como,SS23301,SS 233 -  Varesina,013045,Carbonate,6,0,0,9
03,Lombardia,013,Como,SS23301,SS 233 -  Varesina,013131,Locate Varesino,7,0,0,12
03,Lombardia,013,Como,SS23301,SS 233 -  Varesina,013159,Mozzate,10,0,0,15
03,Lombardia,013,Como,SS23301,SS 233 -  Varesina,013227,Turate,9,0,0,19
03,Lombardia,013,Como,SS23301,SS 233 -  Varesina,013245,Villa Guardia,1,0,0,1
03,Lombardia,013,Como,SS34001,SS 340 -  Regina,013011,Argegno,6,0,0,10
03,Lombardia,013,Como,SS34001,SS 340 -  Regina,013030,Brienno,7,1,1,8
03,Lombardia,013,Como,SS34001,SS 340 -  Regina,013044,Carate Urio,3,0,0,5
03,Lombardia,013,Como,SS34001,SS 340 -  Regina,013047,Carlazzo,3,0,0,3
03,Lombardia,013,Como,SS34001,SS 340 -  Regina,013065,Cernobbio,3,0,0,9
03,Lombardia,013,Como,SS34001,SS 340 -  Regina,013074,Colonno,1,0,0,2
03,Lombardia,013,Como,SS34001,SS 340 -  Regina,013075,Como,4,0,0,7
03,Lombardia,013,Como,SS34001,SS 340 -  Regina,013111,Grandola ed Uniti,4,0,0,5
03,Lombardia,013,Como,SS34001,SS 340 -  Regina,013113,Griante,8,0,0,13
03,Lombardia,013,Como,SS34001,SS 340 -  Regina,013119,Laglio,5,0,0,8
03,Lombardia,013,Como,SS34001,SS 340 -  Regina,013145,Menaggio,2,0,0,2
03,Lombardia,013,Como,SS34001,SS 340 -  Regina,013152,Moltrasio,3,0,0,6
03,Lombardia,013,Como,SS34001,SS 340 -  Regina,013189,Porlezza,5,0,0,8
03,Lombardia,013,Como,SS34001,SS 340 -  Regina,013203,Sala Comacina,1,0,0,1
03,Lombardia,013,Como,SS34001,SS 340 -  Regina,013249,Gravedona ed Uniti,1,0,0,1
03,Lombardia,013,Como,SS34001,SS 340 -  Regina,013252,Tremezzina,11,0,0,14
03,Lombardia,013,Como,SS34005,SS 340 dir -  Regina,013083,Cremia,2,0,0,4
03,Lombardia,013,Como,SS34005,SS 340 dir -  Regina,013089,Domaso,8,0,0,14
03,Lombardia,013,Como,SS34005,SS 340 dir -  Regina,013090,Dongo,8,0,0,11
03,Lombardia,013,Como,SS34005,SS 340 dir -  Regina,013107,Gera Lario,5,0,0,9
03,Lombardia,013,Como,SS34005,SS 340 dir -  Regina,013145,Menaggio,1,0,0,1
03,Lombardia,013,Como,SS34005,SS 340 dir -  Regina,013183,Pianello del Lario,1,0,0,1
03,Lombardia,013,Como,SS34005,SS 340 dir -  Regina,013216,Sorico,7,1,1,10
03,Lombardia,013,Como,SS34005,SS 340 dir -  Regina,013248,San Siro,5,0,0,9
03,Lombardia,013,Como,SS34005,SS 340 dir -  Regina,013249,Gravedona ed Uniti,4,0,0,5
03,Lombardia,013,Como,SS34201,SS 342 -  Briantea,013007,Alzate Brianza,7,0,0,9
03,Lombardia,013,Como,SS34201,SS 342 -  Briantea,013009,Anzano del Parco,4,0,0,10
03,Lombardia,013,Como,SS34201,SS 342 -  Briantea,013023,Binago,2,0,0,4
03,Lombardia,013,Como,SS34201,SS 342 -  Briantea,013075,Como,5,0,0,12
03,Lombardia,013,Como,SS34201,SS 342 -  Briantea,013118,Inverigo,6,0,0,9
03,Lombardia,013,Como,SS34201,SS 342 -  Briantea,013121,Lambrugo,1,0,0,1
03,Lombardia,013,Como,SS34201,SS 342 -  Briantea,013129,Lipomo,11,0,0,15
03,Lombardia,013,Como,SS34201,SS 342 -  Briantea,013136,Lurago d'Erba,3,1,1,5
03,Lombardia,013,Como,SS34201,SS 342 -  Briantea,013138,Lurate Caccivio,6,0,0,10
03,Lombardia,013,Como,SS34201,SS 342 -  Briantea,013154,Montano Lucino,9,0,0,13
03,Lombardia,013,Como,SS34201,SS 342 -  Briantea,013165,Olgiate Comasco,7,0,0,11
03,Lombardia,013,Como,SS34201,SS 342 -  Briantea,013170,Orsenigo,1,0,0,4
03,Lombardia,013,Como,SS34201,SS 342 -  Briantea,013215,Solbiate,2,0,0,5
03,Lombardia,013,Como,SS34201,SS 342 -  Briantea,013222,Tavernerio,6,0,0,7
03,Lombardia,013,Como,SS34201,SS 342 -  Briantea,013245,Villa Guardia,10,0,0,20
03,Lombardia,013,Como,SS40201,SS 402 -  Valeriana,013107,Gera Lario,1,0,0,1
03,Lombardia,013,Como,SS58301,SS 583 -  Lariana,013026,Blevio,4,1,1,4
03,Lombardia,013,Como,SS58301,SS 583 -  Lariana,013075,Como,2,0,0,2
03,Lombardia,013,Como,SS58301,SS 583 -  Lariana,013126,Lezzeno,4,0,0,5
03,Lombardia,013,Como,SS58301,SS 583 -  Lariana,013161,Nesso,2,0,0,3
03,Lombardia,013,Como,SS58301,SS 583 -  Lariana,013223,Torno,3,0,0,3
