cReg,REGIONE,cProv,PROVINCIA,CODICE,NOME STRADA,UnivCom,COMUNE,Inc,Mor,Fer,Inc2R,IncMezziP
03,Lombardia,017,Brescia,SP11601BS,"SP 116 -  Virle Treponti-Villanuova sul Clisi (ex SS 045 bis, vecchia sede)",017161,Rezzato,1,0,1,0,0
03,Lombardia,017,Brescia,SP00201BS,SP 002 -  Urago d'Oglio-Orzinuovi,017162,Roccafranca,1,0,6,0,0
03,Lombardia,017,Brescia,SP02001BS,SP 020 -  Maclodio-Trenzano-Rudiano,017162,Roccafranca,1,0,1,1,0
03,Lombardia,017,Brescia,SP07201BS,SP 072 -  Chiari-Roccafranca,017162,Roccafranca,2,0,3,0,1
03,Lombardia,017,Brescia,SP01901BS,SP 019 -  Concesio-Ospitaletto-Capriano del Colle,017163,Rodengo Saiano,6,0,6,0,0
03,Lombardia,017,Brescia,SP04601BS,SP 046 -  Rodengo Saiano-Ome,017163,Rodengo Saiano,1,0,4,0,1
03,Lombardia,017,Brescia,SP11601BS,"SP 116 -  Virle Treponti-Villanuova sul Clisi (ex SS 045 bis, vecchia sede)",017164,Roè Volciano,1,0,1,0,0
03,Lombardia,017,Brescia,ssn00401BS,SP IV -  Tormini-Barghe,017164,Roè Volciano,2,0,2,0,0
03,Lombardia,017,Brescia,ssn00501BS,SP V -  Cunettone-Tormini,017164,Roè Volciano,1,0,2,0,0
03,Lombardia,017,Brescia,SP01601BS,SP 016 -  Rovato-Barbariga,017166,Rovato,4,1,4,0,1
03,Lombardia,017,Brescia,SP01901BS,SP 019 -  Concesio-Ospitaletto-Capriano del Colle,017166,Rovato,1,0,1,0,0
03,Lombardia,017,Brescia,SP05102BS,SP 051 bis -  Cazzago San Martino-Rovato (Deviante Rotonda Bonomelli),017166,Rovato,1,0,1,0,1
03,Lombardia,017,Brescia,ssn01101BS,SP XI -  Iseo-Rovato,017166,Rovato,1,0,1,1,0
03,Lombardia,017,Brescia,ssn01306BS,ex SS 011 Padana Superiore (Variante Chiari-Rovato),017166,Rovato,1,0,1,0,0
03,Lombardia,017,Brescia,SP07901BS,SP 079 -  Sabbio Chiese-Lumezzane,017168,Sabbio Chiese,1,0,4,0,0
03,Lombardia,017,Brescia,ssn00501BS,SP V -  Cunettone-Tormini,017170,Salò,7,0,13,1,1
03,Lombardia,017,Brescia,SP02301BS,SP 023 -  Borgosatollo-Montirone,017173,San Zeno Naviglio,2,0,4,0,0
03,Lombardia,017,Brescia,SP04801BS,SP 048 -  Iseo-Polaveno,017174,Sarezzo,3,0,6,1,0
03,Lombardia,017,Brescia,ssn01501BS,"ex SS 011 Padana Superiore (Collegamento Desenzano-Sirmione, vecchia sede)",017179,Sirmione,1,0,2,0,0
03,Lombardia,017,Brescia,SP03801BS,SP 038 -  Tremosine-Tignale,017185,Tignale,1,0,2,0,0
03,Lombardia,017,Brescia,SP01901BS,SP 019 -  Concesio-Ospitaletto-Capriano del Colle,017186,Torbole Casaglia,1,0,1,0,1
03,Lombardia,017,Brescia,SP01901BS,SP 019 -  Concesio-Ospitaletto-Capriano del Colle,017188,Travagliato,2,0,3,1,1
03,Lombardia,017,Brescia,SP11501BS,SP 115 -  Limone sul Garda-Tremosine,017189,Tremosine,2,0,2,1,0
03,Lombardia,017,Brescia,SP01601BS,SP 016 -  Rovato-Barbariga,017190,Trenzano,2,0,3,1,0
03,Lombardia,017,Brescia,SP02001BS,SP 020 -  Maclodio-Trenzano-Rudiano,017190,Trenzano,1,0,1,1,1
03,Lombardia,017,Brescia,SP00201BS,SP 002 -  Urago d'Oglio-Orzinuovi,017192,Urago d'Oglio,1,0,1,0,0
03,Lombardia,017,Brescia,SP05701BS,SP 057 -  Gavardo-Vallio-Colle S. Eusebio,017193,Vallio Terme,2,0,2,2,0
03,Lombardia,017,Brescia,SP00901BS,SP 009 -  Gargnano-Valvestino-Magasa,017194,Valvestino,1,0,3,1,0
03,Lombardia,017,Brescia,SP01101BS,SP 011 -  Orzinuovi-Acquafredda,017195,Verolanuova,3,0,3,1,0
03,Lombardia,017,Brescia,ssn00101BS,SP I -  Pisogne-Darfo Boario Terme,017195,Verolanuova,1,0,2,0,0
03,Lombardia,017,Brescia,SP06401BS,SP 064 -  Borgo San Giacomo-Gambara,017196,Verolavecchia,1,0,1,0,0
03,Lombardia,017,Brescia,SP11601BS,"SP 116 -  Virle Treponti-Villanuova sul Clisi (ex SS 045 bis, vecchia sede)",017201,Villanuova sul Clisi,7,0,10,4,1
03,Lombardia,017,Brescia,SP01101BS,SP 011 -  Orzinuovi-Acquafredda,017203,Visano,2,0,5,0,1
03,Lombardia,017,Brescia,SP02901BS,SP 029 -  Remedello-Montichiari,017203,Visano,2,1,1,0,1
03,Lombardia,017,Brescia,ssn00401BS,SP IV -  Tormini-Barghe,017204,Vobarno,5,0,11,0,2
03,Lombardia,017,Brescia,SP11201BS,SP 112 -  Piancogno-Cividate Camuno,017206,Piancogno,4,0,7,0,0
03,Lombardia,018,Pavia,SP02901PV,SP 029 -  Tromello-Alagna-Scaldasole,018001,Alagna,1,0,2,0,1
03,Lombardia,018,Pavia,SP11501PV,SP 115 -  Cascina Vecchia-Albuzzano-Calignano,018004,Albuzzano,1,0,1,0,0
03,Lombardia,018,Pavia,SP07501PV,SP 075 -  Cascina Frega-Arena Po-ex SS 010,018005,Arena Po,1,0,1,1,0
03,Lombardia,018,Pavia,SP14401PV,SP 144 -  Arena Po-Parpanese (Confine di Piacenza),018005,Arena Po,1,0,2,0,0
03,Lombardia,018,Pavia,SP08201PV,SP 082 -  Verrua Po-Casanova Lonati-Broni,018008,Barbianello,1,0,1,0,0
03,Lombardia,018,Pavia,SP19901PV,SP 199 -  Spessa,018013,Belgioioso,2,0,5,0,1
03,Lombardia,018,Pavia,SP13001PV,SP 130 -  della Riviera,018014,Bereguardo,1,0,1,1,0
03,Lombardia,018,Pavia,SP18501PV,SP 185 -  Bereguardo-Garlasco,018014,Bereguardo,1,0,2,1,0
03,Lombardia,018,Pavia,SP20301PV,SP 203 -  Valle Coppa,018016,Borgo Priolo,2,0,3,0,0
03,Lombardia,018,Pavia,SP20601PV,SP 206 -  Voghera-Novara,018018,Borgo San Siro,2,0,2,0,0
03,Lombardia,018,Pavia,SP00201PV,SP 002 -  Pavia-Melegnano,018019,Bornasco,2,0,4,1,1
03,Lombardia,018,Pavia,SP18901PV,SP 189 -  Cavallante,018020,Bosnasco,1,0,3,0,0
03,Lombardia,018,Pavia,SP19401PV,SP 194 -  Pieve del Cairo-Candia,018022,Breme,1,0,2,0,0
03,Lombardia,018,Pavia,SP11301PV,SP 113 -  Verrua Po-Bressana Bottarone,018023,Bressana Bottarone,1,0,1,1,0
03,Lombardia,018,Pavia,SP04501PV,SP 045 -  dell'Acquacalda,018024,Broni,1,0,4,0,1
03,Lombardia,018,Pavia,SP08201PV,SP 082 -  Verrua Po-Casanova Lonati-Broni,018024,Broni,1,0,1,0,0
03,Lombardia,018,Pavia,SP19801PV,SP 198 -  Scuropasso,018024,Broni,1,0,1,1,0
03,Lombardia,018,Pavia,SP03801PV,SP 038 -  Borgo Priolo-Carmine,018025,Calvignano,1,0,1,1,0
03,Lombardia,018,Pavia,SP00501PV,SP 005 -  Lomello-Valle Lomellina-Candia,018027,Candia Lomellina,1,0,1,1,1
03,Lombardia,018,Pavia,SP19401PV,SP 194 -  Pieve del Cairo-Candia,018027,Candia Lomellina,1,0,1,0,0
03,Lombardia,018,Pavia,SP20101PV,SP 201 -  Stradella-Zavattarello,018029,Canneto Pavese,1,0,3,0,0
03,Lombardia,018,Pavia,SP01201PV,SP 012 -  Bressana Bottarone-Confine provinciale (Castelnuovo),018033,Casei Gerola,4,0,9,1,0
03,Lombardia,018,Pavia,SP20601PV,SP 206 -  Voghera-Novara,018033,Casei Gerola,5,1,7,1,0
03,Lombardia,018,Pavia,SP01101PV,SP 011 -  Tre Ponti-Casorate Primo,018034,Casorate Primo,2,0,2,0,0
03,Lombardia,018,Pavia,SP03301PV,SP 033 -  Voghera-Genestrello,018034,Casorate Primo,2,1,3,0,0
03,Lombardia,018,Pavia,SP11101PV,SP 111 -  Casorate Primo-Rosate,018034,Casorate Primo,1,0,1,0,0
03,Lombardia,018,Pavia,SP20601PV,SP 206 -  Voghera-Novara,018035,Cassolnovo,3,0,6,1,0
03,Lombardia,018,Pavia,SP01001PV,SP 010 -  Certosa di Pavia-Zeccone,018037,Casteggio,1,0,1,0,0
03,Lombardia,018,Pavia,SP18801PV,SP 188 -  Casteggio-Montalto Pavese,018037,Casteggio,1,0,2,0,0
03,Lombardia,018,Pavia,ssn00101PV,Tangenziale Casteggio-Voghera,018037,Casteggio,1,0,5,0,0
03,Lombardia,018,Pavia,SP01201PV,SP 012 -  Bressana Bottarone-Confine provinciale (Castelnuovo),018038,Castelletto di Branduzzo,1,1,2,0,0
03,Lombardia,018,Pavia,SP19301PV,SP 193 -  Parpanese Con Battella Tosca,018041,Cava Manara,4,0,7,2,0
03,Lombardia,018,Pavia,SP02301PV,SP 023 -  Lungavilla-Voghera,018047,Cervesina,1,0,1,1,0
03,Lombardia,018,Pavia,SP19301PV,SP 193 -  Parpanese Con Battella Tosca,018048,Chignolo Po,3,0,6,1,0
03,Lombardia,018,Pavia,SP04601PV,SP 046 -  Broni-Oliva Gessi-ex SS 010,018049,Cigognola,1,0,1,0,0
03,Lombardia,018,Pavia,SP19201PV,SP 192 -  Mortara-Milano per Cassolnovo,018050,Cilavegna,2,0,4,1,0
03,Lombardia,018,Pavia,SP00101PV,SP 001 -  Bressana Bottarone-Salice Terme,018051,Codevilla,5,0,8,1,0
03,Lombardia,018,Pavia,SP03301PV,SP 033 -  Voghera-Genestrello,018051,Codevilla,1,0,5,0,0
03,Lombardia,018,Pavia,SP19701PV,SP 197 -  Robbio-Novara per Confienza,018052,Confienza,1,0,1,0,0
03,Lombardia,018,Pavia,SP00901PV,SP 009 -  Torre de' Negri-Bascapè,018053,Copiano,1,0,2,0,0
03,Lombardia,018,Pavia,SP01201PV,SP 012 -  Bressana Bottarone-Confine provinciale (Castelnuovo),018054,Corana,1,0,1,0,1
03,Lombardia,018,Pavia,SP07101PV,SP 071 -  Pavia-Vistarino,018060,Cura Carpignano,3,0,6,1,0
03,Lombardia,018,Pavia,SP11401PV,SP 114 -  Albuzzano-Cura Carpignano,018060,Cura Carpignano,1,0,1,1,0
03,Lombardia,018,Pavia,SP20601PV,SP 206 -  Voghera-Novara,018061,Dorno,8,0,16,0,2
03,Lombardia,018,Pavia,SP03701PV,SP 037 -  Albuzzano-Filighera,018063,Filighera,1,0,1,0,0
03,Lombardia,018,Pavia,SP00401PV,SP 004 -  Mezzana Bigli-Gambarana-Torreberetti,018067,Gambarana,1,0,1,0,0
03,Lombardia,018,Pavia,SP18301PV,SP 183 -  Alessandria-Milano per Tromello,018068,Gambolò,6,0,13,0,0
03,Lombardia,018,Pavia,SP18501PV,SP 185 -  Bereguardo-Garlasco,018069,Garlasco,1,0,1,0,0
03,Lombardia,018,Pavia,SP20601PV,SP 206 -  Voghera-Novara,018069,Garlasco,7,0,12,1,1
03,Lombardia,018,Pavia,SP01001PV,SP 010 -  Certosa di Pavia-Zeccone,018072,Giussago,2,0,2,0,1
03,Lombardia,018,Pavia,SP02701PV,SP 027 -  Giussago-San Genesio,018072,Giussago,2,0,2,2,0
03,Lombardia,018,Pavia,SP19201PV,SP 192 -  Mortara-Milano per Cassolnovo,018075,Gravellona Lomellina,5,1,6,1,3
03,Lombardia,018,Pavia,SP00301PV,SP 003 -  Carbonara al Ticino-Zerbolò-Vigevano,018076,Gropello Cairoli,1,0,2,0,0
03,Lombardia,018,Pavia,SP03401PV,SP 034 -  Genzone-Villanterio,018077,Inverno e Monteleone,1,0,2,0,0
03,Lombardia,018,Pavia,SP18901PV,SP 189 -  Cavallante,018077,Inverno e Monteleone,1,0,1,0,0
03,Lombardia,018,Pavia,SP19101PV,SP 191 -  Corteolona-Villanterio,018077,Inverno e Monteleone,1,0,2,0,0
03,Lombardia,018,Pavia,SP19501PV,SP 195 -  Pieve Porto Morone-Monteleone,018077,Inverno e Monteleone,1,0,1,0,0
03,Lombardia,018,Pavia,SP00201PV,SP 002 -  Pavia-Melegnano,018078,Landriano,5,0,8,0,1
03,Lombardia,018,Pavia,SP00206PV,SP 002 dir1 -  Diramazione per Bascapè,018078,Landriano,3,0,4,1,0
03,Lombardia,018,Pavia,SP00801PV,SP 008 -  Lardirago-Marzano,018080,Lardirago,2,0,4,0,0
03,Lombardia,018,Pavia,SP18301PV,SP 183 -  Alessandria-Milano per Tromello,018083,Lomello,1,0,1,1,1
03,Lombardia,018,Pavia,SP19302PV,"SP 193 bis -  Pavia-Alessandria (1°, 2° e 3° Tronco)",018083,Lomello,2,0,4,0,0
03,Lombardia,018,Pavia,SP00101PV,SP 001 -  Bressana Bottarone-Salice Terme,018084,Lungavilla,4,0,7,0,1
03,Lombardia,018,Pavia,SP00901PV,SP 009 -  Torre de' Negri-Bascapè,018085,Magherno,3,2,3,0,0
03,Lombardia,018,Pavia,SP02201PV,SP 022 -  Binasco-Trivolzio,018086,Marcignago,2,0,2,0,0
03,Lombardia,018,Pavia,SP00801PV,SP 008 -  Lardirago-Marzano,018087,Marzano,1,0,3,0,0
03,Lombardia,018,Pavia,SP12801PV,SP 128 -  Marzano-Torrevecchia Pia,018087,Marzano,2,0,3,0,2
03,Lombardia,018,Pavia,SP19301PV,SP 193 -  Parpanese Con Battella Tosca,018088,Mede,1,0,1,0,0
03,Lombardia,018,Pavia,SP19302PV,"SP 193 bis -  Pavia-Alessandria (1°, 2° e 3° Tronco)",018088,Mede,2,0,4,0,0
03,Lombardia,018,Pavia,SP19401PV,SP 194 -  Pieve del Cairo-Candia,018088,Mede,4,0,5,0,1
03,Lombardia,018,Pavia,SP20601PV,SP 206 -  Voghera-Novara,018090,Mezzana Bigli,1,2,0,0,0
03,Lombardia,018,Pavia,SP01501PV,SP 015 -  Maccabruna-Robecco Pavese-ex SS 035,018092,Mezzanino,2,0,2,1,0
03,Lombardia,018,Pavia,SP04401PV,SP 044 -  Montalto Pavese-Lirio,018094,Montalto Pavese,2,0,3,2,0
03,Lombardia,018,Pavia,SP00101PV,SP 001 -  Bressana Bottarone-Salice Terme,018095,Montebello della Battaglia,9,0,13,2,2
03,Lombardia,018,Pavia,ssn00101PV,Tangenziale Casteggio-Voghera,018095,Montebello della Battaglia,4,0,9,0,0
03,Lombardia,018,Pavia,SP20101PV,SP 201 -  Stradella-Zavattarello,018097,Montescano,1,0,1,0,0
03,Lombardia,018,Pavia,SP13401PV,SP 134 -  Zenevredo-Montù Beccaria,018100,Montù Beccaria,1,0,2,0,0
03,Lombardia,018,Pavia,SP20101PV,SP 201 -  Stradella-Zavattarello,018100,Montù Beccaria,1,0,2,1,0
03,Lombardia,018,Pavia,SP13901PV,SP 139 -  Valsorda,018101,Mornico Losana,1,0,1,0,1
03,Lombardia,018,Pavia,SP00101PV,SP 001 -  Bressana Bottarone-Salice Terme,018109,Parona,1,0,1,0,0
03,Lombardia,018,Pavia,SP10101PV,SP 101 -  Sant'Antonio-Parona,018109,Parona,1,0,2,0,1
03,Lombardia,018,Pavia,SP00201PV,SP 002 -  Pavia-Melegnano,018110,Pavia,2,0,3,0,1
03,Lombardia,018,Pavia,SP06901PV,SP 069 -  degli Ontani,018110,Pavia,32,0,66,4,8
03,Lombardia,018,Pavia,SP07101PV,SP 071 -  Pavia-Vistarino,018110,Pavia,1,0,1,0,0
03,Lombardia,018,Pavia,SP20501PV,SP 205 -  Vigentina,018110,Pavia,5,0,8,2,0
03,Lombardia,018,Pavia,SP19301PV,SP 193 -  Parpanese Con Battella Tosca,018112,Pieve Albignola,1,1,0,0,1
03,Lombardia,018,Pavia,SP19401PV,SP 194 -  Pieve del Cairo-Candia,018113,Pieve del Cairo,1,0,2,0,0
03,Lombardia,018,Pavia,SP02301PV,SP 023 -  Lungavilla-Voghera,018116,Pizzale,1,0,1,0,1
03,Lombardia,018,Pavia,SP00701PV,SP 007 -  Val di Nizza,018117,Ponte Nizza,1,0,3,0,0
03,Lombardia,018,Pavia,SP00101PV,SP 001 -  Bressana Bottarone-Salice Terme,018121,Retorbido,2,0,4,0,0
03,Lombardia,018,Pavia,SP05101PV,SP 051 -  Voghera-Retorbido,018121,Retorbido,1,0,1,0,0
03,Lombardia,018,Pavia,SP00101PV,SP 001 -  Bressana Bottarone-Salice Terme,018122,Rivanazzano Terme,1,0,1,0,0
03,Lombardia,018,Pavia,SP00601PV,SP 006 -  Robbio-Nicorvo-Albonese-Cilavegna,018123,Robbio,1,0,1,0,0
03,Lombardia,018,Pavia,SP08401PV,SP 084 -  Confienza-Vespolate,018123,Robbio,1,0,1,1,0
03,Lombardia,018,Pavia,SP18401PV,SP 184 -  Ardivestra,018126,Rocca Susella,1,0,1,1,0
03,Lombardia,018,Pavia,SP02101PV,SP 021 -  Candia-Langosco-Rosasco-Robbio,018130,Rosasco,1,0,1,0,0
03,Lombardia,018,Pavia,SP20101PV,SP 201 -  Stradella-Zavattarello,018132,Ruino,1,0,1,1,0
03,Lombardia,018,Pavia,SP05501PV,SP 055 -  San Cipriano-Albaredo Arnaboldi,018133,San Cipriano Po,1,0,1,1,0
03,Lombardia,018,Pavia,SP00201PV,SP 002 -  Pavia-Melegnano,018135,San Genesio ed Uniti,2,0,3,0,0
03,Lombardia,018,Pavia,SP02701PV,SP 027 -  Giussago-San Genesio,018135,San Genesio ed Uniti,1,0,1,1,0
03,Lombardia,018,Pavia,SP20501PV,SP 205 -  Vigentina,018135,San Genesio ed Uniti,1,0,1,0,0
03,Lombardia,018,Pavia,SP02801PV,SP 028 -  Sannazzaro-Gallia-Galliavola-Lomello,018138,Sannazzaro de' Burgondi,2,0,3,0,0
03,Lombardia,018,Pavia,SP20601PV,SP 206 -  Voghera-Novara,018138,Sannazzaro de' Burgondi,2,0,2,0,1
03,Lombardia,018,Pavia,SP00201PV,SP 002 -  Pavia-Melegnano,018141,Sant'Alessio con Vialone,4,0,11,0,0
03,Lombardia,018,Pavia,SP20101PV,SP 201 -  Stradella-Zavattarello,018143,Santa Maria della Versa,1,0,1,0,0
03,Lombardia,018,Pavia,SP02601PV,SP 026 -  Mortara-Cerretto-Sant'Angelo Lomellina,018144,Sant'Angelo Lomellina,1,0,2,0,0
03,Lombardia,018,Pavia,SP20601PV,SP 206 -  Voghera-Novara,018147,Scaldasole,2,0,5,0,1
03,Lombardia,018,Pavia,SP00501PV,SP 005 -  Lomello-Valle Lomellina-Candia,018148,Semiana,2,0,2,0,0
03,Lombardia,018,Pavia,SP05001PV,SP 050 -  Zibido al Lambro-Campomorto,018150,Siziano,1,0,4,0,0
03,Lombardia,018,Pavia,SP20501PV,SP 205 -  Vigentina,018150,Siziano,5,0,9,1,1
03,Lombardia,018,Pavia,SP19301PV,SP 193 -  Parpanese Con Battella Tosca,018151,Sommo,1,0,1,1,0
03,Lombardia,018,Pavia,SP19901PV,SP 199 -  Spessa,018152,Spessa,1,0,3,0,1
03,Lombardia,018,Pavia,SP20001PV,SP 200 -  Stradella-Passi Sul Po,018153,Stradella,1,0,1,0,0
03,Lombardia,018,Pavia,SP20006PV,SP 200 dir1 -  Diramazione per Portalbera,018153,Stradella,1,0,1,1,0
03,Lombardia,018,Pavia,SP20101PV,SP 201 -  Stradella-Zavattarello,018153,Stradella,3,1,7,0,0
03,Lombardia,018,Pavia,SP00901PV,SP 009 -  Torre de' Negri-Bascapè,018157,Torre d'Arese,1,0,3,1,0
03,Lombardia,018,Pavia,SP13001PV,SP 130 -  della Riviera,018159,Torre d'Isola,1,0,1,1,0
03,Lombardia,018,Pavia,SP00901PV,SP 009 -  Torre de' Negri-Bascapè,018160,Torrevecchia Pia,1,0,1,0,0
03,Lombardia,018,Pavia,SP12801PV,SP 128 -  Marzano-Torrevecchia Pia,018160,Torrevecchia Pia,1,0,1,1,0
03,Lombardia,018,Pavia,SP02201PV,SP 022 -  Binasco-Trivolzio,018163,Trivolzio,1,0,1,0,1
03,Lombardia,018,Pavia,SP18301PV,SP 183 -  Alessandria-Milano per Tromello,018164,Tromello,2,0,3,0,0
03,Lombardia,018,Pavia,SP01901PV,SP 019 -  Gropello Cairoli-Dorno-Valeggio-Ferrera Erbognone,018167,Valeggio,1,0,1,0,0
03,Lombardia,018,Pavia,SP00501PV,SP 005 -  Lomello-Valle Lomellina-Candia,018168,Valle Lomellina,1,0,1,0,0
03,Lombardia,018,Pavia,SP02401PV,SP 024 -  Origioso,018173,Vellezzo Bellini,1,0,1,0,1
03,Lombardia,018,Pavia,SP00201PV,SP 002 -  Pavia-Melegnano,018176,Vidigulfo,1,0,2,0,1
03,Lombardia,018,Pavia,SP05001PV,SP 050 -  Zibido al Lambro-Campomorto,018176,Vidigulfo,1,0,1,1,0
03,Lombardia,018,Pavia,SP20501PV,SP 205 -  Vigentina,018176,Vidigulfo,1,0,1,0,0
03,Lombardia,018,Pavia,SP19201PV,SP 192 -  Mortara-Milano per Cassolnovo,018177,Vigevano,1,0,4,0,0
03,Lombardia,018,Pavia,SP20601PV,SP 206 -  Voghera-Novara,018177,Vigevano,3,0,6,1,0
03,Lombardia,018,Pavia,SP00901PV,SP 009 -  Torre de' Negri-Bascapè,018181,Vistarino,3,0,3,1,0
03,Lombardia,018,Pavia,SP04901PV,SP 049 -  Cura Carpignano-Vistarino,018181,Vistarino,1,0,2,1,0
03,Lombardia,018,Pavia,-,strada imprecisata,018182,Voghera,2,0,4,0,1
03,Lombardia,018,Pavia,SP02301PV,SP 023 -  Lungavilla-Voghera,018182,Voghera,4,0,10,1,1
03,Lombardia,018,Pavia,SP02501PV,SP 025 -  Voghera-Cornale,018182,Voghera,1,0,1,1,0
03,Lombardia,018,Pavia,SP05101PV,SP 051 -  Voghera-Retorbido,018182,Voghera,1,0,1,0,0
03,Lombardia,018,Pavia,SP20501PV,SP 205 -  Vigentina,018185,Zeccone,4,0,9,0,1
03,Lombardia,018,Pavia,SP00301PV,SP 003 -  Carbonara al Ticino-Zerbolò-Vigevano,018189,Zerbolò,2,0,2,1,0
03,Lombardia,018,Pavia,SP18501PV,SP 185 -  Bereguardo-Garlasco,018189,Zerbolò,1,0,1,0,0
03,Lombardia,018,Pavia,SP14901PV,SP 149 -  Sairano-Villanova d'Ardenghi,018190,Zinasco,1,0,1,0,0
03,Lombardia,018,Pavia,SP19302PV,"SP 193 bis -  Pavia-Alessandria (1°, 2° e 3° Tronco)",018190,Zinasco,1,0,3,0,0
03,Lombardia,018,Pavia,SP03101PV,SP 031 -  Copiano-San Zenone Po,018192,Corteolona e Genzone,1,0,1,0,0
03,Lombardia,019,Cremona,SP04801CR,SP 048 -  Roggione-Sesto Cremonese,019001,Acquanegra Cremonese,1,0,1,0,0
03,Lombardia,019,Cremona,SP03401CR,SP 034 -  Agnadello-Vailate,019002,Agnadello,3,0,3,1,0
03,Lombardia,019,Cremona,SP04701CR,SP 047 -  Soresina-Crotta d'Adda,019003,Annicco,3,0,5,2,1
03,Lombardia,019,Cremona,SP03001CR,SP 030 -  Torre de' Picenardi-Motta Baluffi,019008,Ca' d'Andrea,1,0,4,0,0
03,Lombardia,019,Cremona,SP08001CR,SP 080 -  Pianengo-Cremosano,019011,Campagnola Cremasca,3,0,3,0,0
03,Lombardia,019,Cremona,SP01901CR,SP 019 -  Crema-Capralba,019015,Capralba,4,0,4,1,0
03,Lombardia,019,Cremona,SP00601CR,SP 006 -  Casalbuttano-Cignone,019016,Casalbuttano ed Uniti,1,0,2,0,0
03,Lombardia,019,Cremona,SP00501CR,SP 005 -  Montodine-Casaletto,019018,Casaletto Ceredano,2,0,3,0,0
03,Lombardia,019,Cremona,SP04401CR,SP 044 -  Soncino-Casaletto di Sopra,019020,Casaletto Vaprio,1,1,0,0,0
03,Lombardia,019,Cremona,SP01001CR,SP 010 -  Casalbellotto-Quattrocase,019021,Casalmaggiore,1,0,1,0,0
03,Lombardia,019,Cremona,SP08501CR,SP 085 -  Bassa di Casalmaggiore,019021,Casalmaggiore,2,0,2,2,0
03,Lombardia,019,Cremona,SP02001CR,SP 020 -  Castelleone-Casaletto Ceredano,019025,Castelleone,3,0,5,2,0
03,Lombardia,019,Cremona,SP02201CR,SP 022 -  Castelleone-Montodine,019025,Castelleone,1,0,1,1,0
03,Lombardia,019,Cremona,SP08901CR,SP 089 -  di Crema,019025,Castelleone,3,0,5,0,0
03,Lombardia,019,Cremona,SP08701CR,SP 087 -  Giuseppina,019028,Cella Dati,1,0,2,0,0
03,Lombardia,019,Cremona,SP00501CR,SP 005 -  Montodine-Casaletto,019029,Chieve,1,0,2,0,0
03,Lombardia,019,Cremona,SP03001CR,SP 030 -  Torre de' Picenardi-Motta Baluffi,019031,Cingia de' Botti,2,0,3,0,0
03,Lombardia,019,Cremona,SP08701CR,SP 087 -  Giuseppina,019031,Cingia de' Botti,2,0,5,0,1
03,Lombardia,019,Cremona,SP02101CR,SP 021 -  Cignone-Corte de' Frati,019032,Corte de' Cortesi con Cignone,1,0,1,1,0
03,Lombardia,019,Cremona,SP00501CR,SP 005 -  Montodine-Casaletto,019034,Credera Rubbiano,1,0,2,0,0
03,Lombardia,019,Cremona,SP03001CR,SP 030 -  Torre de' Picenardi-Motta Baluffi,019036,Cremona,1,0,2,0,1
03,Lombardia,019,Cremona,SP04501CR,SP 045 -  Trigolo-Ticengo,019036,Cremona,1,0,2,0,0
03,Lombardia,019,Cremona,SP08701CR,SP 087 -  Giuseppina,019036,Cremona,5,0,8,1,2
03,Lombardia,019,Cremona,SP00201CR,SP 002 -  Crema-Vailate,019037,Cremosano,3,0,3,0,0
03,Lombardia,019,Cremona,SP06101CR,SP 061 -  Roncadello-Boffalora d'Adda (declassata),019041,Dovera,1,0,1,0,0
03,Lombardia,019,Cremona,SP01301CR,SP 013 -  Pizzighettone-Montodine,019044,Formigara,1,0,2,0,1
03,Lombardia,019,Cremona,SP03801CR,SP 038 -  Formigara-S. Bassano,019044,Formigara,1,0,1,0,1
03,Lombardia,019,Cremona,SP08301CR,SP 083 -  di Persico,019045,Gabbioneta-Binanuova,1,0,1,0,0
03,Lombardia,019,Cremona,SP02601CR,SP 026 -  Brazzuoli-Pieve d'Olmi,019046,Gadesco-Pieve Delmona,1,0,1,0,0
03,Lombardia,019,Cremona,SP01301CR,SP 013 -  Pizzighettone-Montodine,019049,Gombito,2,0,4,1,0
03,Lombardia,019,Cremona,SP08301CR,SP 083 -  di Persico,019050,Grontardo,1,0,1,0,1
03,Lombardia,019,Cremona,SP04701CR,SP 047 -  Soresina-Crotta d'Adda,019051,Grumello Cremonese ed Uniti,3,0,3,0,0
03,Lombardia,019,Cremona,SP04801CR,SP 048 -  Roggione-Sesto Cremonese,019051,Grumello Cremonese ed Uniti,1,0,1,0,0
03,Lombardia,019,Cremona,SP08501CR,SP 085 -  Bassa di Casalmaggiore,019052,Gussola,3,0,4,1,0
03,Lombardia,019,Cremona,SP05201CR,SP 052 -  Castelleone-Crema,019055,Madignano,1,0,1,1,0
03,Lombardia,019,Cremona,SP02701CR,SP 027 -  Postumia,019056,Malagnino,1,0,1,0,0
03,Lombardia,019,Cremona,SP08701CR,SP 087 -  Giuseppina,019056,Malagnino,3,0,3,1,0
03,Lombardia,019,Cremona,SP08501CR,SP 085 -  Bassa di Casalmaggiore,019057,Martignana di Po,1,0,1,1,0
03,Lombardia,019,Cremona,SP00501CR,SP 005 -  Montodine-Casaletto,019060,Moscazzano,2,0,2,0,0
03,Lombardia,019,Cremona,SP08501CR,SP 085 -  Bassa di Casalmaggiore,019061,Motta Baluffi,3,0,4,0,0
03,Lombardia,019,Cremona,SP08301CR,SP 083 -  di Persico,019064,Ostiano,2,0,2,1,0
