CodReg,Regione,Prov,provincia,CODICE,nome strada,UnivCom,comune,Inc,Mor,Fer,Inc2R,IncMezziP
08,Emilia Romagna,037,Bologna,SP07001BO,SP 070 -  Valle Torrente Ghiaie (1° e 2° Tronco),037043,Monteveglio,1,0,3,0,0
08,Emilia Romagna,037,Bologna,SP07801BO,SP 078 -  Castelfranco-Monteveglio (1° e 2° Tronco),037043,Monteveglio,5,0,5,3,2
08,Emilia Romagna,037,Bologna,SP03801BO,SP 038 -  Monzuno-Rioveggio,037044,Monzuno,1,0,1,1,0
08,Emilia Romagna,037,Bologna,SP05901BO,SP 059 -  Monzuno,037044,Monzuno,2,0,2,1,1
08,Emilia Romagna,037,Bologna,SP03201BO,SP 032 -  Mordano-Bagnara,037045,Mordano,1,0,1,1,0
08,Emilia Romagna,037,Bologna,SP00701BO,SP 007 -  Valle dell'Idice,037046,Ozzano dell'Emilia,3,0,3,0,1
08,Emilia Romagna,037,Bologna,SP03101BO,SP 031 -  Colunga,037046,Ozzano dell'Emilia,2,0,3,1,0
08,Emilia Romagna,037,Bologna,SP04801BO,SP 048 -  Castelli Guelfi,037046,Ozzano dell'Emilia,2,0,3,2,0
08,Emilia Romagna,037,Bologna,SP03601BO,SP 036 -  Val di Zena,037047,Pianoro,1,0,1,1,0
08,Emilia Romagna,037,Bologna,SP01101BO,SP 011 -  S. Benedetto,037048,Pieve di Cento,1,0,1,1,0
08,Emilia Romagna,037,Bologna,SP04201BO,SP 042 -  Centese,037048,Pieve di Cento,6,0,12,2,0
08,Emilia Romagna,037,Bologna,SP05701BO,SP 057 -  Madolma,037049,Porretta Terme,2,0,4,1,0
08,Emilia Romagna,037,Bologna,SP00301BO,SP 003 -  Trasversale di Pianura,037050,Sala Bolognese,3,0,4,0,2
08,Emilia Romagna,037,Bologna,SP01801BO,SP 018 -  Padullese,037050,Sala Bolognese,1,0,2,0,0
08,Emilia Romagna,037,Bologna,SP06101BO,SP 061 -  Val di Sambro,037051,San Benedetto Val di Sambro,1,0,1,0,0
08,Emilia Romagna,037,Bologna,SP00401BO,SP 004 -  Galliera,037052,San Giorgio di Piano,12,0,16,3,3
08,Emilia Romagna,037,Bologna,SP01101BO,SP 011 -  S. Benedetto,037052,San Giorgio di Piano,1,0,1,0,0
08,Emilia Romagna,037,Bologna,SP04201BO,SP 042 -  Centese,037052,San Giorgio di Piano,3,0,3,2,1
08,Emilia Romagna,037,Bologna,SP00101BO,SP 001 -  Palata,037053,San Giovanni in Persiceto,1,0,1,0,0
08,Emilia Romagna,037,Bologna,SP00201BO,SP 002 -  via delle Budrie,037053,San Giovanni in Persiceto,1,0,1,1,0
08,Emilia Romagna,037,Bologna,SP00301BO,SP 003 -  Trasversale di Pianura,037053,San Giovanni in Persiceto,2,0,2,0,0
08,Emilia Romagna,037,Bologna,SP01001BO,SP 010 -  Bevilacqua,037053,San Giovanni in Persiceto,1,0,2,0,1
08,Emilia Romagna,037,Bologna,SP04101BO,SP 041 -  Castelfranco,037053,San Giovanni in Persiceto,2,0,5,1,0
08,Emilia Romagna,037,Bologna,SP06601BO,SP 066 -  Querciola-Confine di Modena,037053,San Giovanni in Persiceto,1,0,1,0,0
08,Emilia Romagna,037,Bologna,SP00701BO,SP 007 -  Valle dell'Idice,037054,San Lazzaro di Savena,2,1,1,2,0
08,Emilia Romagna,037,Bologna,SP03101BO,SP 031 -  Colunga,037054,San Lazzaro di Savena,2,0,2,2,1
08,Emilia Romagna,037,Bologna,SP00401BO,SP 004 -  Galliera,037055,San Pietro in Casale,5,1,5,2,1
08,Emilia Romagna,037,Bologna,SP01101BO,SP 011 -  S. Benedetto,037055,San Pietro in Casale,1,0,7,0,0
08,Emilia Romagna,037,Bologna,SP02001BO,SP 020 -  San Pietro in Casale-SS 064,037055,San Pietro in Casale,5,1,14,1,2
08,Emilia Romagna,037,Bologna,SP01601BO,SP 016 -  via Lunga,037056,Sant'Agata Bolognese,2,0,2,1,0
08,Emilia Romagna,037,Bologna,SP03701BO,SP 037 -  Ganzole,037057,Sasso Marconi,1,0,2,0,0
08,Emilia Romagna,037,Bologna,SP02601BO,SP 026 -  Valle del Lavino,037058,Savigno,1,0,1,0,0
08,Emilia Romagna,037,Bologna,SP02701BO,SP 027 -  Valle del Samoggia,037058,Savigno,3,0,3,2,0
08,Emilia Romagna,037,Bologna,SP02501BO,SP 025 -  Vergato-Zocca,037059,Vergato,2,0,2,1,1
08,Emilia Romagna,037,Bologna,SP02601BO,SP 026 -  Valle del Lavino,037060,Zola Predosa,9,0,10,5,0
08,Emilia Romagna,038,Ferrara,SP00301FE,SP 003 -  delle Anime,038001,Argenta,1,0,1,0,0
08,Emilia Romagna,038,Ferrara,SP00701FE,SP 007 -  Zenzalino,038001,Argenta,3,0,4,0,1
08,Emilia Romagna,038,Ferrara,SP01001FE,SP 010 -  Filo-Longastrino,038001,Argenta,9,1,12,3,2
08,Emilia Romagna,038,Ferrara,SP02601FE,SP 026 -  Ospital Monacale-Consandolo,038001,Argenta,4,0,4,0,2
08,Emilia Romagna,038,Ferrara,SP03701FE,SP 037 -  San Nicolò-Masi Torello,038001,Argenta,1,0,2,0,0
08,Emilia Romagna,038,Ferrara,SP03801FE,SP 038 -  Cardinala,038001,Argenta,1,0,2,0,0
08,Emilia Romagna,038,Ferrara,SP04801FE,SP 048 -  Portomaggiore-Argenta,038001,Argenta,1,0,2,1,0
08,Emilia Romagna,038,Ferrara,SP06501FE,SP 065 -  Ferrara-Consandolo,038001,Argenta,2,0,2,1,1
08,Emilia Romagna,038,Ferrara,SP07201FE,SP 072 -  Argine Agosta,038001,Argenta,1,0,1,0,0
08,Emilia Romagna,038,Ferrara,SP01201FE,SP 012 -  Bivio Pampano-Ariano,038002,Berra,6,0,8,0,1
08,Emilia Romagna,038,Ferrara,SP00901FE,SP 009 -  Bondeno-Casumaro,038003,Bondeno,7,1,7,1,0
08,Emilia Romagna,038,Ferrara,SP01801FE,SP 018 -  Bondeno-Ficarolo,038003,Bondeno,6,0,6,2,1
08,Emilia Romagna,038,Ferrara,SP01901FE,SP 019 -  Bondeno-Ferrara,038003,Bondeno,1,0,1,0,0
08,Emilia Romagna,038,Ferrara,SP04501FE,SP 045 -  Bondeno-Finale Emilia,038003,Bondeno,5,1,6,2,0
08,Emilia Romagna,038,Ferrara,SP00601FE,SP 006 -  Cento-Finale Emilia,038004,Cento,6,2,4,1,1
08,Emilia Romagna,038,Ferrara,SP01301FE,SP 013 -  Casumaro-Pilastrello,038004,Cento,10,0,15,2,3
08,Emilia Romagna,038,Ferrara,SP04601FE,SP 046 -  Cento-Alberone,038004,Cento,2,0,2,0,2
08,Emilia Romagna,038,Ferrara,SP05301FE,SP 053 -  Codigoro-Lagosanto,038005,Codigoro,2,0,6,0,0
08,Emilia Romagna,038,Ferrara,SP05401FE,SP 054 -  Codigoro-Volano,038005,Codigoro,3,0,4,0,0
08,Emilia Romagna,038,Ferrara,SP06001FE,SP 060 -  Gran Linea,038005,Codigoro,4,2,5,1,1
08,Emilia Romagna,038,Ferrara,SP06201FE,SP 062 -  Ponte Maodino-Massenzatica,038005,Codigoro,1,0,1,0,0
08,Emilia Romagna,038,Ferrara,SP00101FE,SP 001 -  Comacchio,038006,Comacchio,5,2,3,2,0
08,Emilia Romagna,038,Ferrara,SP01501FE,SP 015 -  via del Mare,038006,Comacchio,6,0,17,1,1
08,Emilia Romagna,038,Ferrara,SP05501FE,SP 055 -  Lagosanto-Rotta Zambusi,038006,Comacchio,1,0,1,1,0
08,Emilia Romagna,038,Ferrara,SP07301FE,SP 073 -  Arsa-Pega,038006,Comacchio,1,0,1,0,1
08,Emilia Romagna,038,Ferrara,SP07501FE,SP 075 -  Canale Pega,038006,Comacchio,1,0,1,0,0
08,Emilia Romagna,038,Ferrara,SP08101FE,SP 081 -  Terzone,038006,Comacchio,1,0,3,0,0
08,Emilia Romagna,038,Ferrara,SP00201FE,SP 002 -  Copparo,038007,Copparo,10,0,13,3,1
08,Emilia Romagna,038,Ferrara,SP00401FE,SP 004 -  Copparo-Migliarino,038007,Copparo,6,0,8,3,1
08,Emilia Romagna,038,Ferrara,SP00501FE,SP 005 -  Dazio di Guarda,038007,Copparo,2,0,2,0,0
08,Emilia Romagna,038,Ferrara,SP01201FE,SP 012 -  Bivio Pampano-Ariano,038007,Copparo,1,0,1,1,0
08,Emilia Romagna,038,Ferrara,SP01501FE,SP 015 -  via del Mare,038007,Copparo,1,0,1,0,0
08,Emilia Romagna,038,Ferrara,SP01601FE,SP 016 -  Copparo-Codigoro,038007,Copparo,3,0,3,1,0
08,Emilia Romagna,038,Ferrara,SP02001FE,SP 020 -  Ferrara-Formignana,038007,Copparo,2,0,2,1,0
08,Emilia Romagna,038,Ferrara,SP04401FE,SP 044 -  Smaina,038007,Copparo,2,0,2,0,0
08,Emilia Romagna,038,Ferrara,SP00101FE,SP 001 -  Comacchio,038008,Ferrara,7,0,10,1,0
08,Emilia Romagna,038,Ferrara,SP00201FE,SP 002 -  Copparo,038008,Ferrara,6,0,9,1,2
08,Emilia Romagna,038,Ferrara,SP01401FE,SP 014 -  Vallalbana,038008,Ferrara,1,0,1,0,1
08,Emilia Romagna,038,Ferrara,SP01501FE,SP 015 -  via del Mare,038008,Ferrara,15,0,28,5,0
08,Emilia Romagna,038,Ferrara,SP01901FE,SP 019 -  Bondeno-Ferrara,038008,Ferrara,3,0,6,0,0
08,Emilia Romagna,038,Ferrara,SP02201FE,SP 022 -  Bivio Passo Segni-Correggio,038008,Ferrara,4,0,5,3,0
08,Emilia Romagna,038,Ferrara,SP02501FE,SP 025 -  Poggio Renatico-S. Maria Codifiume,038008,Ferrara,2,1,4,0,0
08,Emilia Romagna,038,Ferrara,SP02901FE,SP 029 -  Cona-Portomaggiore,038008,Ferrara,3,0,4,2,0
08,Emilia Romagna,038,Ferrara,SP06501FE,SP 065 -  Ferrara-Consandolo,038008,Ferrara,3,0,3,2,0
08,Emilia Romagna,038,Ferrara,SP00401FE,SP 004 -  Copparo-Migliarino,038009,Formignana,2,0,2,1,0
08,Emilia Romagna,038,Ferrara,SP03301FE,SP 033 -  Brazzolo,038009,Formignana,1,0,1,0,0
08,Emilia Romagna,038,Ferrara,SP01501FE,SP 015 -  via del Mare,038010,Jolanda di Savoia,4,0,6,0,0
08,Emilia Romagna,038,Ferrara,SP02801FE,SP 028 -  Tresigallo-Jolanda,038010,Jolanda di Savoia,2,0,2,0,0
08,Emilia Romagna,038,Ferrara,SP01501FE,SP 015 -  via del Mare,038011,Lagosanto,2,0,3,0,0
08,Emilia Romagna,038,Ferrara,SP03201FE,SP 032 -  Luigia,038011,Lagosanto,2,0,3,1,1
08,Emilia Romagna,038,Ferrara,SP05301FE,SP 053 -  Codigoro-Lagosanto,038011,Lagosanto,4,0,6,1,1
08,Emilia Romagna,038,Ferrara,SP00101FE,SP 001 -  Comacchio,038012,Masi Torello,3,0,4,1,1
08,Emilia Romagna,038,Ferrara,SP03701FE,SP 037 -  San Nicolò-Masi Torello,038012,Masi Torello,1,0,2,0,0
08,Emilia Romagna,038,Ferrara,SP01501FE,SP 015 -  via del Mare,038013,Massa Fiscaglia,5,1,10,0,0
08,Emilia Romagna,038,Ferrara,SP03201FE,SP 032 -  Luigia,038013,Massa Fiscaglia,1,0,1,0,0
08,Emilia Romagna,038,Ferrara,SP01101FE,SP 011 -  Ariano-Mesola,038014,Mesola,4,1,3,1,0
08,Emilia Romagna,038,Ferrara,SP02701FE,SP 027 -  SS 309-Goro,038014,Mesola,3,1,5,0,0
08,Emilia Romagna,038,Ferrara,SP05101FE,SP 051 -  Nuova Corriera,038014,Mesola,1,0,1,1,0
08,Emilia Romagna,038,Ferrara,SP06201FE,SP 062 -  Ponte Maodino-Massenzatica,038014,Mesola,1,0,3,0,0
08,Emilia Romagna,038,Ferrara,SP00401FE,SP 004 -  Copparo-Migliarino,038015,Migliarino,2,0,3,0,0
08,Emilia Romagna,038,Ferrara,SP01501FE,SP 015 -  via del Mare,038015,Migliarino,1,0,1,1,0
08,Emilia Romagna,038,Ferrara,SP03901FE,SP 039 -  Ostellato-Migliarino,038015,Migliarino,1,0,1,1,0
08,Emilia Romagna,038,Ferrara,SP00101FE,SP 001 -  Comacchio,038017,Ostellato,4,0,7,2,0
08,Emilia Romagna,038,Ferrara,SP03201FE,SP 032 -  Luigia,038017,Ostellato,2,1,2,0,2
08,Emilia Romagna,038,Ferrara,SP07901FE,SP 079 -  Mondonuovo,038017,Ostellato,2,0,2,0,0
08,Emilia Romagna,038,Ferrara,SP00801FE,SP 008 -  Poggio Renatico,038018,Poggio Renatico,4,0,4,1,0
08,Emilia Romagna,038,Ferrara,SP02501FE,SP 025 -  Poggio Renatico-S. Maria Codifiume,038018,Poggio Renatico,1,0,3,0,1
08,Emilia Romagna,038,Ferrara,SP03501FE,SP 035 -  San Carlo-Poggiorenatico,038018,Poggio Renatico,2,0,2,0,1
08,Emilia Romagna,038,Ferrara,SP05001FE,SP 050 -  Vigarano Mainarda-Poggiorenatico,038018,Poggio Renatico,3,0,5,0,0
08,Emilia Romagna,038,Ferrara,SP07001FE,SP 070 -  Cispadana,038018,Poggio Renatico,3,0,6,0,2
08,Emilia Romagna,038,Ferrara,SP02901FE,SP 029 -  Cona-Portomaggiore,038019,Portomaggiore,4,0,4,2,0
08,Emilia Romagna,038,Ferrara,SP04801FE,SP 048 -  Portomaggiore-Argenta,038019,Portomaggiore,3,0,3,0,0
08,Emilia Romagna,038,Ferrara,SP05701FE,SP 057 -  Portoverrara-S. Carlo Trava,038019,Portomaggiore,1,0,1,0,1
08,Emilia Romagna,038,Ferrara,SP06501FE,SP 065 -  Ferrara-Consandolo,038019,Portomaggiore,1,0,1,0,1
08,Emilia Romagna,038,Ferrara,SP07901FE,SP 079 -  Mondonuovo,038019,Portomaggiore,1,0,1,0,1
08,Emilia Romagna,038,Ferrara,SP00501FE,SP 005 -  Dazio di Guarda,038020,Ro,3,1,3,2,0
08,Emilia Romagna,038,Ferrara,SP01401FE,SP 014 -  Vallalbana,038020,Ro,3,0,3,2,0
08,Emilia Romagna,038,Ferrara,SP02401FE,SP 024 -  Ro-Cologna,038020,Ro,1,0,1,0,0
08,Emilia Romagna,038,Ferrara,SP07001FE,SP 070 -  Cispadana,038021,Sant'Agostino,1,0,1,0,0
08,Emilia Romagna,038,Ferrara,SP02901FE,SP 029 -  Cona-Portomaggiore,038023,Voghiera,6,1,5,0,2
08,Emilia Romagna,038,Ferrara,SP03701FE,SP 037 -  San Nicolò-Masi Torello,038023,Voghiera,3,0,5,1,0
08,Emilia Romagna,038,Ferrara,SP00401FE,SP 004 -  Copparo-Migliarino,038024,Tresigallo,1,0,2,1,0
08,Emilia Romagna,038,Ferrara,SP02701FE,SP 027 -  SS 309-Goro,038025,Goro,2,1,2,1,0
08,Emilia Romagna,039,Ravenna,SP01501RA,SP 015 - Raspona,039001,Alfonsine,1,0,2,0,0
08,Emilia Romagna,039,Ravenna,SP06901RA,SP 069 - Borse-Dana-Torretta-Pierleone,039001,Alfonsine,1,0,1,1,0
08,Emilia Romagna,039,Ravenna,SP10401RA,SP 104 - Valeria,039001,Alfonsine,2,1,1,2,1
08,Emilia Romagna,039,Ravenna,,strada imprecisata,039001,Alfonsine,1,0,1,0,0
08,Emilia Romagna,039,Ravenna,SP00101RA,SP 001 - S. Alberto,039002,Bagnacavallo,1,0,1,0,0
08,Emilia Romagna,039,Ravenna,SP00840RA,SP 008 - Canale Naviglio (1° e 2° Tratto),039002,Bagnacavallo,8,0,15,2,1
08,Emilia Romagna,039,Ravenna,SP00901RA,SP 009 - Masiera,039002,Bagnacavallo,3,0,6,0,0
08,Emilia Romagna,039,Ravenna,SP02501RA,SP 025 - Torri-Entirate-Villanova-Glorie,039002,Bagnacavallo,2,0,2,2,0
08,Emilia Romagna,039,Ravenna,SP02801RA,SP 028 - Rossetta,039002,Bagnacavallo,4,2,6,1,1
08,Emilia Romagna,039,Ravenna,SP04101RA,SP 041 - Macallo e San Potito,039002,Bagnacavallo,1,0,1,0,0
08,Emilia Romagna,039,Ravenna,SP07501RA,SP 075 - Boncellino e Gabina,039002,Bagnacavallo,1,0,1,0,0
08,Emilia Romagna,039,Ravenna,SP08801RA,SP 088 - Cogollo,039002,Bagnacavallo,2,0,7,0,0
08,Emilia Romagna,039,Ravenna,SP08901RA,SP 089 - Cocchi,039002,Bagnacavallo,1,0,1,0,0
08,Emilia Romagna,039,Ravenna,SP02101RA,SP 021 - delle Ripe (Bagnara),039003,Bagnara di Romagna,1,0,1,0,0
08,Emilia Romagna,039,Ravenna,SP02201RA,SP 022 - Pilastrino-San Mauro,039003,Bagnara di Romagna,2,0,3,0,1
08,Emilia Romagna,039,Ravenna,SP01601RA,SP 016 - Marzeno,039004,Brisighella,1,0,1,0,0
08,Emilia Romagna,039,Ravenna,SP07001RA,SP 070 - Prugno,039005,Casola Valsenio,2,0,2,2,0
08,Emilia Romagna,039,Ravenna,SP00901RA,SP 009 - Masiera,039006,Castel Bolognese,1,0,4,0,0
08,Emilia Romagna,039,Ravenna,SP01001RA,SP 010 - Canale di Solarolo,039006,Castel Bolognese,1,0,1,1,0
08,Emilia Romagna,039,Ravenna,SP06601RA,SP 066 - Girona-Biancanigo-Casalone-Tebano -Nicoluccia-Ospitalacci e contrabbandieri,039006,Castel Bolognese,1,0,1,1,0
08,Emilia Romagna,039,Ravenna,SP03201RA,SP 032 - Confine-Crociarone-Salara e Ruggine,039007,Cervia,4,0,4,1,2
08,Emilia Romagna,039,Ravenna,SP03301RA,SP 033 - Mensa-Matellica,039007,Cervia,1,0,1,0,0
08,Emilia Romagna,039,Ravenna,SP04201RA,SP 042 - Violaro e Petrosa,039007,Cervia,1,0,1,1,0
08,Emilia Romagna,039,Ravenna,SP08001RA,SP 080 - Nullo Baldini,039007,Cervia,3,1,3,1,0
08,Emilia Romagna,039,Ravenna,SP10801RA,SP 108 - Salara,039007,Cervia,1,0,1,1,0
08,Emilia Romagna,039,Ravenna,,strada imprecisata,039007,Cervia,1,0,1,1,0
08,Emilia Romagna,039,Ravenna,SP03501RA,SP 035 - Puntiroli e Mensa,039008,Conselice,3,0,6,1,0
08,Emilia Romagna,039,Ravenna,SP05001RA,SP 050 - Canalazzo e Bagnarolo,039008,Conselice,2,1,1,2,0
08,Emilia Romagna,039,Ravenna,SP05901RA,SP 059 - Gardizza,039008,Conselice,1,0,2,0,0
08,Emilia Romagna,039,Ravenna,SP09101RA,SP 091 - Guglielma-Coronella-Rampina,039008,Conselice,1,0,1,1,0
08,Emilia Romagna,039,Ravenna,SP10701RA,SP 107 - Gagliazzona,039008,Conselice,2,0,4,0,0
08,Emilia Romagna,039,Ravenna,SP11001RA,SP 110 - Mazzolano,039008,Conselice,1,0,1,0,0
08,Emilia Romagna,039,Ravenna,SP11601RA,SP 116 - Correcchio,039008,Conselice,2,0,3,0,0
08,Emilia Romagna,039,Ravenna,SP00740RA,SP 007 - S. Silvestro-Felisio (1° e 2° Tratto),039009,Cotignola,3,0,3,0,1
08,Emilia Romagna,039,Ravenna,SP00840RA,SP 008 - Canale Naviglio (1° e 2° Tratto),039009,Cotignola,4,0,6,1,1
08,Emilia Romagna,039,Ravenna,SP01901RA,SP 019 - Pilastrino (Cotignola)-S. Francesco,039009,Cotignola,3,0,8,0,0
08,Emilia Romagna,039,Ravenna,SP02001RA,SP 020 - Rugata-Madrara,039009,Cotignola,4,0,4,1,3
08,Emilia Romagna,039,Ravenna,SP02201RA,SP 022 - Pilastrino-San Mauro,039009,Cotignola,1,0,1,1,0
08,Emilia Romagna,039,Ravenna,SP03101RA,SP 031 - Madonna di Genova,039009,Cotignola,4,0,5,2,0
08,Emilia Romagna,039,Ravenna,SP06201RA,SP 062 - San Severo-Cassanigo,039009,Cotignola,1,0,1,0,0
08,Emilia Romagna,039,Ravenna,SP07501RA,SP 075 - Boncellino e Gabina,039009,Cotignola,1,0,1,1,0
08,Emilia Romagna,039,Ravenna,SP09501RA,SP 095 - Strada di collegamento tra il casello autostradale Lugo-Cotignola dell'A14dir e la città di Lugo,039009,Cotignola,3,0,6,1,0
08,Emilia Romagna,039,Ravenna,SP00740RA,SP 007 - S. Silvestro-Felisio (1° e 2° Tratto),039010,Faenza,6,0,9,2,1
08,Emilia Romagna,039,Ravenna,SP00840RA,SP 008 - Canale Naviglio (1° e 2° Tratto),039010,Faenza,21,0,42,6,1
08,Emilia Romagna,039,Ravenna,SP01601RA,SP 016 - Marzeno,039010,Faenza,1,0,2,1,0
08,Emilia Romagna,039,Ravenna,SP02001RA,SP 020 - Rugata-Madrara,039010,Faenza,2,1,2,0,0
08,Emilia Romagna,039,Ravenna,SP02901RA,SP 029 - di Lugo,039010,Faenza,2,0,4,1,1
08,Emilia Romagna,039,Ravenna,SP03701RA,SP 037 - S. Barnaba-Reda-Albereto,039010,Faenza,2,1,1,0,0
08,Emilia Romagna,039,Ravenna,SP04301RA,SP 043 - Gobbadino e Accarisi,039010,Faenza,2,0,3,1,1
08,Emilia Romagna,039,Ravenna,SP05501RA,SP 055 - Ponte Sant'Andrea,039010,Faenza,1,0,1,0,1
08,Emilia Romagna,039,Ravenna,SP05601RA,SP 056 - Canaletta e di Sarna,039010,Faenza,1,0,2,1,0
08,Emilia Romagna,039,Ravenna,SP06001RA,SP 060 - di Mezzo-Corleto,039010,Faenza,4,0,9,0,0
08,Emilia Romagna,039,Ravenna,SP06601RA,SP 066 - Girona-Biancanigo-Casalone-Tebano -Nicoluccia-Ospitalacci e contrabbandieri,039010,Faenza,2,0,5,1,0
08,Emilia Romagna,039,Ravenna,SP07301RA,SP 073 - S. Lucia delle Spianate-Samoggia e di Urbiano,039010,Faenza,2,0,2,0,0
08,Emilia Romagna,039,Ravenna,SP08301RA,SP 083 - Castellina,039010,Faenza,1,0,1,0,0
08,Emilia Romagna,039,Ravenna,SP01401RA,SP 014 - Quarantola,039011,Fusignano,1,0,3,0,0
08,Emilia Romagna,039,Ravenna,SP01701RA,SP 017 - S. Bernardino,039011,Fusignano,1,0,2,0,0
08,Emilia Romagna,039,Ravenna,SP01801RA,SP 018 - Stroppata,039011,Fusignano,1,0,1,1,0
08,Emilia Romagna,039,Ravenna,SP10901RA,SP 109 - Fornace,039011,Fusignano,2,0,2,1,0
08,Emilia Romagna,039,Ravenna,SP00740RA,SP 007 - S. Silvestro-Felisio (1° e 2° Tratto),039012,Lugo,3,0,5,0,0
08,Emilia Romagna,039,Ravenna,SP01301RA,SP 013 - Bastia,039012,Lugo,14,0,22,1,2
08,Emilia Romagna,039,Ravenna,SP01401RA,SP 014 - Quarantola,039012,Lugo,6,0,11,0,1
08,Emilia Romagna,039,Ravenna,SP01701RA,SP 017 - S. Bernardino,039012,Lugo,2,0,2,0,0
08,Emilia Romagna,039,Ravenna,SP02101RA,SP 021 - delle Ripe (Bagnara),039012,Lugo,6,1,16,1,0
08,Emilia Romagna,039,Ravenna,SP02601RA,SP 026 - Nuova Fiumazzo,039012,Lugo,4,0,7,0,1
08,Emilia Romagna,039,Ravenna,SP03601RA,SP 036 - Pedergnano,039012,Lugo,2,0,3,0,1
08,Emilia Romagna,039,Ravenna,SP03901RA,SP 039 - Nuova Fiumazzo-Rotaccio-Margotta,039012,Lugo,2,0,3,0,1
08,Emilia Romagna,039,Ravenna,SP04601RA,SP 046 - Sant'Andrea,039012,Lugo,1,0,1,0,1
08,Emilia Romagna,039,Ravenna,SP09501RA,SP 095 - Strada di collegamento tra il casello autostradale Lugo-Cotignola dell'A14dir e la città di Lugo,039012,Lugo,2,0,2,1,0
08,Emilia Romagna,039,Ravenna,,strada imprecisata,039012,Lugo,1,0,1,1,0
08,Emilia Romagna,039,Ravenna,SP01201RA,SP 012 - Massalombarda (S. Lucia),039013,Massa Lombarda,3,0,5,1,0
08,Emilia Romagna,039,Ravenna,SP11701RA,SP 117 - Palmiera,039013,Massa Lombarda,3,0,7,1,0
08,Emilia Romagna,039,Ravenna,,strada imprecisata,039013,Massa Lombarda,1,0,2,0,1
08,Emilia Romagna,039,Ravenna,SP00101RA,SP 001 - S. Alberto,039014,Ravenna,8,0,11,3,0
08,Emilia Romagna,039,Ravenna,SP00301RA,SP 003 - Gambellara,039014,Ravenna,9,1,11,3,0
08,Emilia Romagna,039,Ravenna,SP00501RA,SP 005 - Roncalceci,039014,Ravenna,4,0,7,1,1
08,Emilia Romagna,039,Ravenna,SP02401RA,SP 024 - Conventello-Argine sinistro Lamone-Abbandonato-Savarna-Mandriole-Casalborsetti,039014,Ravenna,8,1,14,3,1
08,Emilia Romagna,039,Ravenna,SP02701RA,SP 027 - Cella,039014,Ravenna,5,0,5,1,0
08,Emilia Romagna,039,Ravenna,SP03001RA,SP 030 - Piangipane,039014,Ravenna,1,0,1,0,0
08,Emilia Romagna,039,Ravenna,SP04201RA,SP 042 - Violaro e Petrosa,039014,Ravenna,4,0,7,1,0
08,Emilia Romagna,039,Ravenna,SP04501RA,SP 045 - Godo e di San Marco,039014,Ravenna,1,0,1,0,0
08,Emilia Romagna,039,Ravenna,SP05101RA,SP 051 - Castiglione-Argine sinistro del fiume Savio,039014,Ravenna,2,0,2,1,0
08,Emilia Romagna,039,Ravenna,SP05301RA,SP 053 - Budria e del Castello,039014,Ravenna,4,1,9,1,0
08,Emilia Romagna,039,Ravenna,SP06801RA,SP 068 - Montone Abbandonato,039014,Ravenna,2,0,2,1,0
08,Emilia Romagna,039,Ravenna,SP09601RA,SP 096 - Mezzano-Via Nuova-Cerba,039014,Ravenna,5,0,5,2,1
08,Emilia Romagna,039,Ravenna,SP09701RA,SP 097 - Ammonite-Canala,039014,Ravenna,4,0,7,0,2
08,Emilia Romagna,039,Ravenna,SP09901RA,SP 099 - Viazza di Villanova,039014,Ravenna,3,0,6,0,0
08,Emilia Romagna,039,Ravenna,SP10101RA,SP 101 - Standiana-Via Lunga,039014,Ravenna,7,0,10,1,0
08,Emilia Romagna,039,Ravenna,SP10601RA,SP 106 - Codrignano,039014,Ravenna,1,1,1,0,1
08,Emilia Romagna,039,Ravenna,SP11301RA,SP 113 - Viale dei Lombardi,039014,Ravenna,3,1,2,1,0
08,Emilia Romagna,039,Ravenna,,strada imprecisata,039014,Ravenna,6,0,11,1,2
08,Emilia Romagna,039,Ravenna,SP02301RA,SP 023 - Monticino e Limisano,039015,Riolo Terme,1,0,1,1,0
08,Emilia Romagna,039,Ravenna,SP11001RA,SP 110 - Mazzolano,039015,Riolo Terme,2,0,2,0,1
08,Emilia Romagna,039,Ravenna,SP00401RA,SP 004 - Prada,039016,Russi,2,0,4,0,0
08,Emilia Romagna,039,Ravenna,SP00501RA,SP 005 - Roncalceci,039016,Russi,3,1,2,2,0
08,Emilia Romagna,039,Ravenna,SP03001RA,SP 030 - Piangipane,039016,Russi,3,0,5,1,1
08,Emilia Romagna,039,Ravenna,SP03801RA,SP 038 - Dei Naldi-Franguelline Nuove e Croce di Godo,039016,Russi,2,0,2,2,0
08,Emilia Romagna,039,Ravenna,SP01301RA,SP 013 - Bastia,039017,Sant'Agata sul Santerno,2,0,2,0,0
08,Emilia Romagna,039,Ravenna,SP03601RA,SP 036 - Pedergnano,039017,Sant'Agata sul Santerno,1,0,3,0,0
08,Emilia Romagna,039,Ravenna,SP09301RA,SP 093 - Nuova Via Lunga,039017,Sant'Agata sul Santerno,2,0,4,0,0
08,Emilia Romagna,039,Ravenna,SP00740RA,SP 007 - S. Silvestro-Felisio (1° e 2° Tratto),039018,Solarolo,1,0,1,1,0
08,Emilia Romagna,039,Ravenna,SP01001RA,SP 010 - Canale di Solarolo,039018,Solarolo,2,0,6,0,0
08,Emilia Romagna,039,Ravenna,SP02201RA,SP 022 - Pilastrino-San Mauro,039018,Solarolo,2,0,2,1,1
