CodReg,REGIONE,Prov,provincia,CODICE,nome strada,UnivCom,comune,Inc,Mor,Fer,N_Vei,Inc2R,IncMezziP
11,Marche,044,Ascoli Piceno,SP17201AP,SP 172 -  Stella di Monsampolo,044031,Monsampolo del Tronto,1,0,2,2,0,0
11,Marche,044,Ascoli Piceno,SP02301AP,SP 023 -  Cuprense,044032,Montalto delle Marche,1,0,1,2,1,0
11,Marche,044,Ascoli Piceno,SP05601AP,SP 056 -  Monterubbianese,044032,Montalto delle Marche,1,0,2,2,0,0
11,Marche,044,Ascoli Piceno,SP09201AP,SP 092 -  Valtesino,044032,Montalto delle Marche,1,0,1,1,0,0
11,Marche,044,Ascoli Piceno,SP21801AP,SP 218 -  Sant'Emidio,044032,Montalto delle Marche,1,0,1,1,0,0
11,Marche,044,Ascoli Piceno,SP02301AP,SP 023 -  Cuprense,044034,Montedinove,1,0,1,2,0,1
11,Marche,044,Ascoli Piceno,SP05801AP,SP 058 -  Montevarmine,044036,Montefiore dell'Aso,2,0,3,4,0,0
11,Marche,044,Ascoli Piceno,SP09101AP,SP 091 -  Valmenocchia,044036,Montefiore dell'Aso,1,0,3,2,0,0
11,Marche,044,Ascoli Piceno,SP18501AP,SP 185 -  Strada Destra Aso,044036,Montefiore dell'Aso,1,0,1,1,0,0
11,Marche,044,Ascoli Piceno,SP05401AP,SP 054 -  Monteprandone,044045,Monteprandone,5,0,14,8,0,1
11,Marche,044,Ascoli Piceno,SP07101AP,SP 071 -  Ragnola,044045,Monteprandone,2,0,2,5,0,1
11,Marche,044,Ascoli Piceno,SP01501AP,SP 015 -  Castel di Lama,044054,Offida,2,0,2,3,0,0
11,Marche,044,Ascoli Piceno,SP04301AP,SP 043 -  Mezzina,044054,Offida,2,0,2,3,1,1
11,Marche,044,Ascoli Piceno,SP09201AP,SP 092 -  Valtesino,044054,Offida,1,0,2,3,0,0
11,Marche,044,Ascoli Piceno,SP11801AP,SP 118 -  Molini,044054,Offida,3,0,5,6,1,0
11,Marche,044,Ascoli Piceno,SP02301AP,SP 023 -  Cuprense,044063,Ripatransone,3,0,3,5,1,1
11,Marche,044,Ascoli Piceno,SP03201AP,SP 032 -  Fonte Antico,044063,Ripatransone,3,0,5,4,1,0
11,Marche,044,Ascoli Piceno,SP03601AP,SP 036 -  Lungalbula,044063,Ripatransone,2,0,2,2,0,0
11,Marche,044,Ascoli Piceno,SP09201AP,SP 092 -  Valtesino,044063,Ripatransone,2,0,4,4,1,0
11,Marche,044,Ascoli Piceno,SP16801AP,SP 168 -  Agelli-Pastina,044064,Roccafluvione,1,0,3,1,0,0
11,Marche,044,Ascoli Piceno,SP07101AP,SP 071 -  Ragnola,044066,San Benedetto del Tronto,1,0,1,1,0,0
11,Marche,044,Ascoli Piceno,SP22701AP,SP 227 -  Raccordo Ascoli Mare-Porto d'Ascoli (sopraelevata),044066,San Benedetto del Tronto,5,0,9,11,1,0
11,Marche,044,Ascoli Piceno,SP08101AP,SP 081 -  Spinetoli,044071,Spinetoli,1,0,1,1,1,0
11,Marche,044,Ascoli Piceno,SP09301AP,SP 093 -  Venarottese,044073,Venarotta,1,0,2,1,0,0
09,Toscana,045,Massa-Carrara,SP00301MS,SP 003 -  Massa-Avenza,045003,Carrara,2,0,2,2,1,0
09,Toscana,045,Massa-Carrara,SP01001MS,SP 010 -  Tenerano,045007,Fivizzano,2,0,3,3,0,0
09,Toscana,045,Massa-Carrara,SP01301MS,SP 013 -  Canova,045007,Fivizzano,1,0,2,1,0,0
09,Toscana,045,Massa-Carrara,SP01601MS,SP 016 -  Fivizzano-Sasseto,045007,Fivizzano,1,0,1,1,0,0
09,Toscana,045,Massa-Carrara,SP00901MS,SP 009 -  Carignano,045008,Fosdinovo,1,0,1,1,0,0
09,Toscana,045,Massa-Carrara,SP02601MS,SP 026 -  Amola,045009,Licciana Nardi,1,0,1,2,0,0
09,Toscana,045,Massa-Carrara,SP00101MS,SP 001 -  Montignoso,045010,Massa,1,0,1,2,1,0
09,Toscana,045,Massa-Carrara,SP00301MS,SP 003 -  Massa-Avenza,045010,Massa,10,0,12,19,6,2
09,Toscana,045,Massa-Carrara,SP00401MS,SP 004 -  Antona,045010,Massa,4,0,5,6,3,0
09,Toscana,045,Massa-Carrara,SP00501MS,SP 005 -  Bassa Tambura,045010,Massa,2,0,4,6,0,1
09,Toscana,045,Massa-Carrara,SP04301MS,SP 043 -  Zona Industriale,045010,Massa,3,0,6,6,1,1
09,Toscana,045,Massa-Carrara,SP04401MS,SP 044 -  Catagnina,045010,Massa,2,0,2,4,2,0
09,Toscana,045,Massa-Carrara,SP04501MS,SP 045 -  Bordigona,045010,Massa,1,0,1,2,1,0
09,Toscana,045,Massa-Carrara,SP04601MS,SP 046 -  Oliveti,045010,Massa,4,0,6,7,4,0
09,Toscana,045,Massa-Carrara,SP00101MS,SP 001 -  Montignoso,045011,Montignoso,6,0,10,15,4,0
09,Toscana,045,Massa-Carrara,SP03101MS,SP 031 -  Val di Magra,045012,Mulazzo,2,0,2,2,0,0
09,Toscana,045,Massa-Carrara,SP01301MS,SP 013 -  Canova,045013,Podenzana,1,0,2,2,1,0
09,Toscana,045,Massa-Carrara,SP03101MS,SP 031 -  Val di Magra,045014,Pontremoli,4,0,4,6,2,0
09,Toscana,045,Massa-Carrara,SP03601MS,SP 036 -  Arzelato,045014,Pontremoli,1,0,1,2,0,0
09,Toscana,045,Massa-Carrara,SP03701MS,SP 037 -  Pontremoli-Zeri-Sesta Godano,045014,Pontremoli,1,0,1,1,0,1
09,Toscana,045,Massa-Carrara,SP04201MS,SP 042 -  Cirone,045014,Pontremoli,2,0,2,2,1,0
09,Toscana,045,Massa-Carrara,SP02801MS,SP 028 -  Villafranca-Bagnone,045016,Villafranca in Lunigiana,1,0,2,2,0,0
09,Toscana,046,Lucca,SP00301LU,SP 003 -  Lucchese-Romana,046001,Altopascio,18,0,24,39,6,1
09,Toscana,046,Lucca,SP00401LU,SP 004 -  Mammianese,046001,Altopascio,3,0,6,6,1,1
09,Toscana,046,Lucca,SP00601LU,SP 006 -  Traversa Valdinevole,046001,Altopascio,3,1,3,6,1,0
09,Toscana,046,Lucca,SP01501LU,SP 015 -  Bientinese,046001,Altopascio,2,0,3,4,0,0
09,Toscana,046,Lucca,SP03601LU,SP 036 -  dei Biagioni,046001,Altopascio,2,0,8,4,0,0
09,Toscana,046,Lucca,SP06101LU,SP 061 -  Lucchese-Romana: Variante di Porcari,046001,Altopascio,1,0,2,2,1,0
09,Toscana,046,Lucca,SP06501LU,SP 065 -  della Galeotta,046001,Altopascio,1,0,1,2,1,0
09,Toscana,046,Lucca,SP01801LU,SP 018 -  Ponte a Serraglio-Fornoli,046002,Bagni di Lucca,1,0,1,2,0,0
09,Toscana,046,Lucca,SP00701LU,SP 007 -  di Barga,046003,Barga,3,0,5,6,2,1
09,Toscana,046,Lucca,SP00201LU,SP 002 -  Lodovica,046004,Borgo a Mozzano,17,2,25,33,4,8
09,Toscana,046,Lucca,SP02001LU,SP 020 -  Calavorno-Campia,046004,Borgo a Mozzano,7,0,10,12,0,1
09,Toscana,046,Lucca,SP03201LU,SP 032 -  di Pescaglia,046004,Borgo a Mozzano,1,0,1,1,0,0
09,Toscana,046,Lucca,SP03701LU,SP 037 -  di Fabbriche di Vallico,046004,Borgo a Mozzano,1,0,1,2,1,0
09,Toscana,046,Lucca,SP00101LU,SP 001 -  Francigena,046005,Camaiore,37,1,44,74,18,5
09,Toscana,046,Lucca,SP02301LU,SP 023 -  Romana,046007,Capannori,9,0,21,24,2,2
09,Toscana,046,Lucca,SP02601LU,SP 026 -  di Sottomonte,046007,Capannori,12,0,19,27,4,0
09,Toscana,046,Lucca,SP02701LU,SP 027 -  della Madonnina,046007,Capannori,1,0,1,2,0,1
09,Toscana,046,Lucca,SP02901LU,SP 029 -  di Marlia,046007,Capannori,30,0,45,63,10,6
09,Toscana,046,Lucca,SP06101LU,SP 061 -  Lucchese-Romana: Variante di Porcari,046007,Capannori,2,0,2,4,1,1
09,Toscana,046,Lucca,SP07401LU,SP 074 -  del Frizzone,046007,Capannori,1,0,2,1,0,0
09,Toscana,046,Lucca,SP01301LU,SP 013 -  di Valdarni,046009,Castelnuovo di Garfagnana,1,0,1,2,1,0
09,Toscana,046,Lucca,SP04301LU,SP 043 -  di Monteperpoli,046009,Castelnuovo di Garfagnana,1,0,1,1,0,0
09,Toscana,046,Lucca,SP03801LU,SP 038 -  di Coreglia Antelminelli,046011,Coreglia Antelminelli,2,0,2,4,0,1
09,Toscana,046,Lucca,SP07001LU,SP 070 -  Emilia,046013,Forte dei Marmi,3,0,4,5,3,0
09,Toscana,046,Lucca,SP04601LU,SP 046 -  di Fosciandora,046014,Fosciandora,1,0,1,2,0,0
09,Toscana,046,Lucca,SP02001LU,SP 020 -  Calavorno-Campia,046015,Gallicano,10,0,15,23,1,3
09,Toscana,046,Lucca,SP04001LU,SP 040 -  Gallicano-Mologno,046015,Gallicano,2,0,2,2,0,0
09,Toscana,046,Lucca,SP04101LU,SP 041 -  di Molazzana,046015,Gallicano,1,0,4,2,0,0
09,Toscana,046,Lucca,SP04301LU,SP 043 -  di Monteperpoli,046015,Gallicano,1,0,2,2,0,0
09,Toscana,046,Lucca,SP00101LU,SP 001 -  Francigena,046017,Lucca,18,0,24,32,5,3
09,Toscana,046,Lucca,SP02301LU,SP 023 -  Romana,046017,Lucca,7,0,12,17,1,0
09,Toscana,046,Lucca,SP02401LU,SP 024 -  di S. Alessio,046017,Lucca,9,0,11,16,5,0
09,Toscana,046,Lucca,SP02501LU,SP 025 -  del Morianese,046017,Lucca,1,0,1,1,0,0
09,Toscana,046,Lucca,SP00501LU,SP 005 -  di Montramito,046018,Massarosa,14,0,25,32,9,1
09,Toscana,046,Lucca,SP03401LU,SP 034 -  dei Canipaletti,046018,Massarosa,2,0,2,3,0,0
09,Toscana,046,Lucca,SP05901LU,SP 059 -  Minucciano-Pieve S. Lorenzo,046019,Minucciano,1,0,3,2,1,0
09,Toscana,046,Lucca,SP02001LU,SP 020 -  Calavorno-Campia,046020,Molazzana,1,0,3,2,0,0
09,Toscana,046,Lucca,SP04101LU,SP 041 -  di Molazzana,046020,Molazzana,1,0,1,2,0,0
09,Toscana,046,Lucca,SP00301LU,SP 003 -  Lucchese-Romana,046021,Montecarlo,3,0,4,6,1,0
09,Toscana,046,Lucca,SP00401LU,SP 004 -  Mammianese,046021,Montecarlo,1,0,1,2,0,0
09,Toscana,046,Lucca,SP03101LU,SP 031 -  di Montecarlo,046021,Montecarlo,2,0,4,3,0,0
09,Toscana,046,Lucca,SP00101LU,SP 001 -  Francigena,046022,Pescaglia,2,0,3,4,0,1
09,Toscana,046,Lucca,SP03201LU,SP 032 -  di Pescaglia,046022,Pescaglia,1,0,1,2,1,0
09,Toscana,046,Lucca,SP00801LU,SP 008 -  di Vallecchia,046024,Pietrasanta,3,0,4,5,1,0
09,Toscana,046,Lucca,SP04501LU,SP 045 -  del Polverificio,046024,Pietrasanta,1,0,1,3,1,1
09,Toscana,046,Lucca,SP01601LU,SP 016 -  di S. Romano in Garfagnana,046025,Pieve Fosciana,1,0,2,2,0,0
09,Toscana,046,Lucca,SP00301LU,SP 003 -  Lucchese-Romana,046026,Porcari,1,0,2,2,0,0
09,Toscana,046,Lucca,SP02301LU,SP 023 -  Romana,046026,Porcari,1,0,1,2,0,1
09,Toscana,046,Lucca,SP06101LU,SP 061 -  Lucchese-Romana: Variante di Porcari,046026,Porcari,14,0,22,29,5,4
09,Toscana,046,Lucca,SP01601LU,SP 016 -  di S. Romano in Garfagnana,046027,San Romano in Garfagnana,2,0,6,5,0,0
09,Toscana,046,Lucca,SP00801LU,SP 008 -  di Vallecchia,046028,Seravezza,1,0,2,2,1,0
09,Toscana,046,Lucca,SP00901LU,SP 009 -  di Marina,046028,Seravezza,1,0,2,2,0,0
09,Toscana,046,Lucca,SP01001LU,SP 010 -  di Arni,046028,Seravezza,1,0,2,3,1,0
09,Toscana,046,Lucca,SP06801LU,SP 068 -  di Marina: Variante di Querceta,046028,Seravezza,3,0,4,6,3,0
09,Toscana,046,Lucca,SP01001LU,SP 010 -  di Arni,046030,Stazzema,6,0,7,9,4,1
09,Toscana,046,Lucca,SP04701LU,SP 047 -  di Canottola,046035,Villa Collemandina,1,0,1,2,1,0
09,Toscana,047,Pistoia,SP00101PT,SP 001 -  Variante Pratese,047002,Agliana,12,0,17,25,6,3
09,Toscana,047,Pistoia,SP00601PT,SP 006 -  Quarrata-Ponte Alla Trave,047002,Agliana,3,0,5,7,2,1
09,Toscana,047,Pistoia,SP00401PT,SP 004 -  Traversa Valdinievole,047003,Buggiano,4,0,7,7,1,0
09,Toscana,047,Pistoia,SP01501PT,SP 015 -  Buggianese,047003,Buggiano,2,0,2,4,1,1
09,Toscana,047,Pistoia,SP01001PT,SP 010 -  Maremmana,047005,Lamporecchio,3,0,4,5,1,0
09,Toscana,047,Pistoia,SP01601PT,SP 016 -  San Baronto-Castelmartini,047005,Lamporecchio,1,0,1,2,0,0
09,Toscana,047,Pistoia,SP03501PT,SP 035 -  di Cerbaia,047005,Lamporecchio,2,0,3,4,1,1
09,Toscana,047,Pistoia,SP03901PT,SP 039 -  Lamporecchio-Vinci,047005,Lamporecchio,2,0,2,4,0,0
09,Toscana,047,Pistoia,SP04801PT,SP 048 -  via Verdi,047005,Lamporecchio,1,0,1,2,1,0
09,Toscana,047,Pistoia,SP01601PT,SP 016 -  San Baronto-Castelmartini,047006,Larciano,5,0,8,9,2,2
09,Toscana,047,Pistoia,SP02501PT,SP 025 -  San Rocco-SS 436 Francesca,047006,Larciano,2,0,2,3,0,1
09,Toscana,047,Pistoia,SP04901PT,SP 049 -  Castagno-Casore,047007,Marliana,1,0,1,1,0,0
09,Toscana,047,Pistoia,SP02601PT,SP 026 -  Camporcioni,047008,Massa e Cozzile,2,0,3,5,1,0
09,Toscana,047,Pistoia,SP02901PT,SP 029 -  Colligiana,047008,Massa e Cozzile,2,0,2,3,1,0
09,Toscana,047,Pistoia,SP02201PT,SP 022 -  del Porrione e del Terzo,047009,Monsummano Terme,2,0,3,4,1,0
09,Toscana,047,Pistoia,SP02701PT,SP 027 -  Cantagrillo-Vergine dei Pini,047009,Monsummano Terme,2,0,3,4,1,1
09,Toscana,047,Pistoia,SP04301PT,SP 043 -  Pozzarello-Biccimurri,047009,Monsummano Terme,1,0,2,2,0,0
09,Toscana,047,Pistoia,SP00201PT,SP 002 -  Pratese,047010,Montale,2,0,2,5,0,2
09,Toscana,047,Pistoia,SP00501PT,SP 005 -  Montalese,047010,Montale,1,0,1,2,1,0
09,Toscana,047,Pistoia,SP00701PT,SP 007 -  Montale-Ponte Alla Trave,047010,Montale,6,1,5,13,5,0
09,Toscana,047,Pistoia,SP02201PT,SP 022 -  del Porrione e del Terzo,047011,Montecatini Terme,2,0,4,4,0,0
09,Toscana,047,Pistoia,SP02601PT,SP 026 -  Camporcioni,047011,Montecatini Terme,2,0,5,5,0,0
09,Toscana,047,Pistoia,SP00301PT,SP 003 -  Mammianese,047012,Pescia,1,0,1,3,1,0
09,Toscana,047,Pistoia,SP01101PT,SP 011 -  Francesca Vecchia,047012,Pescia,3,1,2,3,0,0
09,Toscana,047,Pistoia,SP01301PT,SP 013 -  Romana,047012,Pescia,1,0,1,1,0,0
09,Toscana,047,Pistoia,SP03001PT,SP 030 -  di Campo,047012,Pescia,1,0,1,1,0,0
09,Toscana,047,Pistoia,SP02201PT,SP 022 -  del Porrione e del Terzo,047013,Pieve a Nievole,6,0,9,16,2,0
09,Toscana,047,Pistoia,SP00101PT,SP 001 -  Variante Pratese,047014,Pistoia,11,0,20,22,3,1
09,Toscana,047,Pistoia,SP00201PT,SP 002 -  Pratese,047014,Pistoia,1,0,1,2,0,1
09,Toscana,047,Pistoia,SP00901PT,SP 009 -  Montalbano,047014,Pistoia,9,0,14,19,3,2
09,Toscana,047,Pistoia,SP01701PT,SP 017 -  Pistoia-Femminamorta,047014,Pistoia,4,0,7,8,0,2
09,Toscana,047,Pistoia,SP04601PT,SP 046 -  Variante Montalbano,047014,Pistoia,1,0,1,1,0,0
09,Toscana,047,Pistoia,SP04701PT,SP 047 -  Tangenziale Est di Pistoia,047014,Pistoia,6,0,10,12,0,0
09,Toscana,047,Pistoia,SP00401PT,SP 004 -  Traversa Valdinievole,047016,Ponte Buggianese,1,0,1,2,0,0
09,Toscana,047,Pistoia,SP01501PT,SP 015 -  Buggianese,047016,Ponte Buggianese,8,0,17,17,1,0
09,Toscana,047,Pistoia,SP02201PT,SP 022 -  del Porrione e del Terzo,047016,Ponte Buggianese,4,0,6,7,2,0
09,Toscana,047,Pistoia,SP02601PT,SP 026 -  Camporcioni,047016,Ponte Buggianese,10,0,12,19,3,1
09,Toscana,047,Pistoia,SP00601PT,SP 006 -  Quarrata-Ponte Alla Trave,047017,Quarrata,10,0,11,22,6,0
09,Toscana,047,Pistoia,SP01901PT,SP 019 -  Quarrata Casalguidi,047017,Quarrata,9,0,11,19,3,0
09,Toscana,047,Pistoia,SP04401PT,SP 044 -  Quarrata-Casini,047017,Quarrata,2,0,3,4,0,0
09,Toscana,047,Pistoia,SP00901PT,SP 009 -  Montalbano,047020,Serravalle Pistoiese,11,0,15,21,5,3
09,Toscana,047,Pistoia,SP01901PT,SP 019 -  Quarrata Casalguidi,047020,Serravalle Pistoiese,1,0,1,2,0,0
09,Toscana,047,Pistoia,SP04601PT,SP 046 -  Variante Montalbano,047020,Serravalle Pistoiese,1,0,2,2,0,0
09,Toscana,047,Pistoia,SP01101PT,SP 011 -  Francesca Vecchia,047021,Uzzano,3,0,4,5,0,0
09,Toscana,047,Pistoia,SP00401PT,SP 004 -  Traversa Valdinievole,047022,Chiesina Uzzanese,4,0,7,8,1,0
09,Toscana,047,Pistoia,SP01301PT,SP 013 -  Romana,047022,Chiesina Uzzanese,4,1,7,8,2,1
09,Toscana,047,Pistoia,SP02601PT,SP 026 -  Camporcioni,047022,Chiesina Uzzanese,1,0,1,2,1,0
09,Toscana,047,Pistoia,SP04501PT,SP 045 -  Circonvallazione di Chiesina Uzzanese,047022,Chiesina Uzzanese,3,0,3,5,1,0
09,Toscana,047,Pistoia,SP02001PT,SP 020 -  Popiglio-Fontana Vaccaia,047023,Abetone Cutigliano,1,0,1,2,1,0
09,Toscana,047,Pistoia,SP01801PT,SP 018 -  Lizzanese,047024,San Marcello Piteglio,1,0,2,2,0,0
09,Toscana,047,Pistoia,SP02001PT,SP 020 -  Popiglio-Fontana Vaccaia,047024,San Marcello Piteglio,1,1,0,1,1,0
09,Toscana,047,Pistoia,SP03401PT,SP 034 -  Val di Forfora,047024,San Marcello Piteglio,1,0,2,1,0,0
09,Toscana,048,Firenze,SP00101FI,SP 001 -  Aretina per S. Donato,048001,Bagno a Ripoli,7,0,9,10,3,2
09,Toscana,048,Firenze,SP03401FI,SP 034 -  di Rosano,048001,Bagno a Ripoli,13,1,21,22,4,2
09,Toscana,048,Firenze,SP05601FI,SP 056 -  del Brollo e di Poggio alla Croce,048001,Bagno a Ripoli,7,1,7,14,4,1
09,Toscana,048,Firenze,SP00801FI,SP 008 -  Militare per Barberino,048002,Barberino di Mugello,13,0,26,27,4,3
09,Toscana,048,Firenze,SP03601FI,SP 036 -  di Montepiano,048002,Barberino di Mugello,1,0,1,2,0,1
09,Toscana,048,Firenze,SP03701FI,SP 037 -  Galliano S. Agata,048002,Barberino di Mugello,1,0,3,2,1,0
09,Toscana,048,Firenze,SP13101FI,SP 131 -  di Bilancino,048002,Barberino di Mugello,2,0,3,4,1,1
09,Toscana,048,Firenze,SP10101FI,SP 101 -  di San Donato in Poggio,048003,Barberino Val d'Elsa,1,0,3,2,0,1
09,Toscana,048,Firenze,SP02501FI,SP 025 -  Traversa di Barberino Mugello,048004,Borgo San Lorenzo,1,0,3,2,0,0
09,Toscana,048,Firenze,SP04201FI,SP 042 -  di Luco o del Bagnone,048004,Borgo San Lorenzo,2,0,2,3,1,0
09,Toscana,048,Firenze,SP00801FI,SP 008 -  Militare per Barberino,048005,Calenzano,16,0,19,26,9,1
09,Toscana,048,Firenze,SP10701FI,SP 107 -  di Legri e del Carlone,048005,Calenzano,1,0,1,2,0,0
09,Toscana,048,Firenze,SP00501FI,SP 005 -  Lucchese per Prato,048006,Campi Bisenzio,12,1,13,24,8,1
09,Toscana,048,Firenze,SP00801FI,SP 008 -  Militare per Barberino,048006,Campi Bisenzio,2,0,4,6,0,1
09,Toscana,048,Firenze,SP10601FI,SP 106 -  Traversa di Limite,048008,Capraia e Limite,7,1,7,9,1,0
09,Toscana,048,Firenze,SP00401FI,SP 004 -  Volterrana,048010,Castelfiorentino,6,0,9,12,3,0
09,Toscana,048,Firenze,SP02601FI,SP 026 -  delle Colline,048010,Castelfiorentino,1,0,1,1,0,0
09,Toscana,048,Firenze,SP04601FI,SP 046 -  di Rimorti o di Val d'Orlo,048010,Castelfiorentino,2,0,2,4,1,0
09,Toscana,048,Firenze,SP07601FI,SP 076 -  Samminiatese,048010,Castelfiorentino,1,0,1,1,0,0
09,Toscana,048,Firenze,SP10801FI,SP 108 -  di Granaiolo-Castelnuovo-Orlo,048010,Castelfiorentino,1,0,1,1,0,0
09,Toscana,048,Firenze,SP01101FI,SP 011 -  Pisana per Fucecchio,048011,Cerreto Guidi,8,1,10,15,1,3
09,Toscana,048,Firenze,SP03101FI,SP 031 -  Traversa di Cerreto Guidi,048011,Cerreto Guidi,5,0,7,9,0,0
09,Toscana,048,Firenze,SP10501FI,SP 105 -  di Toiano,048011,Cerreto Guidi,1,0,1,1,1,0
09,Toscana,048,Firenze,SP11201FI,SP 112 -  della Motta,048011,Cerreto Guidi,3,0,5,11,1,0
09,Toscana,048,Firenze,SP07901FI,SP 079 -  Lucardese,048012,Certaldo,1,0,3,2,0,0
09,Toscana,048,Firenze,SP02501FI,SP 025 -  Traversa di Barberino Mugello,048013,Dicomano,2,1,1,5,1,1
09,Toscana,048,Firenze,SP00401FI,SP 004 -  Volterrana,048014,Empoli,1,0,1,2,0,1
09,Toscana,048,Firenze,SP01001FI,SP 010 -  Val d'Elsa,048014,Empoli,6,0,6,12,2,2
09,Toscana,048,Firenze,SP01101FI,SP 011 -  Pisana per Fucecchio,048014,Empoli,13,0,17,29,6,2
09,Toscana,048,Firenze,SP01501FI,SP 015 -  Lucchese Romana,048014,Empoli,1,0,2,2,0,0
09,Toscana,048,Firenze,SP05101FI,SP 051 -  di Val d'Orme,048014,Empoli,5,0,8,11,1,1
09,Toscana,048,Firenze,SP05201FI,SP 052 -  Salaiola,048014,Empoli,2,0,2,8,1,0
09,Toscana,048,Firenze,SP12801FI,SP 128 -  Tangenziale Ovest di Empoli,048014,Empoli,1,0,1,2,0,1
09,Toscana,048,Firenze,SP05401FI,SP 054 -  dei Bosconi,048015,Fiesole,2,0,2,2,0,0
09,Toscana,048,Firenze,SP05501FI,SP 055 -  di Vincigliata,048015,Fiesole,1,0,3,2,0,0
09,Toscana,048,Firenze,SP05801FI,SP 058 -  Piancaldolese,048018,Firenzuola,2,0,2,4,2,0
09,Toscana,048,Firenze,SP05901FI,SP 059 -  di Bruscoli,048018,Firenzuola,1,0,1,1,1,0
09,Toscana,048,Firenze,SP11601FI,SP 116 -  Firenzuola-Passo della Futa,048018,Firenzuola,5,0,7,7,2,1
09,Toscana,048,Firenze,SP12101FI,SP 121 -  Frassineta-Borgo Bisano,048018,Firenzuola,1,0,1,2,1,0
09,Toscana,048,Firenze,SP01101FI,SP 011 -  Pisana per Fucecchio,048019,Fucecchio,7,0,8,16,3,2
09,Toscana,048,Firenze,SP01501FI,SP 015 -  Lucchese Romana,048019,Fucecchio,11,1,22,21,1,2
09,Toscana,048,Firenze,SP06001FI,SP 060 -  Pesciatina,048019,Fucecchio,1,0,2,2,1,0
09,Toscana,048,Firenze,SP06101FI,SP 061 -  di Poggio Adorno,048019,Fucecchio,1,0,1,2,0,0
09,Toscana,048,Firenze,SP07601FI,SP 076 -  Samminiatese,048019,Fucecchio,1,0,1,1,0,0
09,Toscana,048,Firenze,SP00401FI,SP 004 -  Volterrana,048020,Gambassi Terme,7,0,11,13,5,1
09,Toscana,048,Firenze,SP06201FI,SP 062 -  di Camporbiano,048020,Gambassi Terme,1,0,4,2,0,0
09,Toscana,048,Firenze,SP07501FI,SP 075 -  Traversa di Montaione,048020,Gambassi Terme,1,0,1,2,1,0
09,Toscana,048,Firenze,SP09301FI,SP 093 -  Certaldese I,048020,Gambassi Terme,1,0,1,2,1,0
09,Toscana,048,Firenze,SP00201FI,SP 002 -  Chiantigiana per Grassina,048021,Greve in Chianti,1,0,2,2,0,1
09,Toscana,048,Firenze,SP01601FI,SP 016 -  Chianti Valdarno,048021,Greve in Chianti,2,0,2,2,1,0
09,Toscana,048,Firenze,SP03301FI,SP 033 -  di Testi,048021,Greve in Chianti,1,0,1,2,1,0
09,Toscana,048,Firenze,SP05601FI,SP 056 -  del Brollo e di Poggio alla Croce,048021,Greve in Chianti,4,1,6,7,1,0
09,Toscana,048,Firenze,SP06901FI,SP 069 -  Imprunetana,048021,Greve in Chianti,1,0,1,2,0,0
09,Toscana,048,Firenze,SP11801FI,SP 118 -  Panzano-Testalepre,048021,Greve in Chianti,2,0,2,2,1,0
09,Toscana,048,Firenze,SP00301FI,SP 003 -  Chiantigiana per Val di Greve,048022,Impruneta,1,0,1,2,0,1
09,Toscana,048,Firenze,SP06901FI,SP 069 -  Imprunetana,048022,Impruneta,10,1,10,13,4,1
09,Toscana,048,Firenze,SP07001FI,SP 070 -  Imprunetana per Pozzolatico,048022,Impruneta,6,0,7,9,4,1
09,Toscana,048,Firenze,SP07101FI,SP 071 -  del Ferrone,048022,Impruneta,1,0,1,1,1,0
09,Toscana,048,Firenze,SP01201FI,SP 012 -  Val di Pesa,048024,Lastra a Signa,7,0,10,13,5,1
09,Toscana,048,Firenze,SP07201FI,SP 072 -  Vecchia Pisana,048024,Lastra a Signa,6,0,7,11,2,1
09,Toscana,048,Firenze,SP07301FI,SP 073 -  di Malmantile,048024,Lastra a Signa,2,0,6,3,0,0
09,Toscana,048,Firenze,SP02601FI,SP 026 -  delle Colline,048027,Montaione,2,0,4,4,1,0
09,Toscana,048,Firenze,SP07501FI,SP 075 -  Traversa di Montaione,048027,Montaione,1,0,1,1,0,0
09,Toscana,048,Firenze,SP07601FI,SP 076 -  Samminiatese,048027,Montaione,1,0,1,2,0,0
09,Toscana,048,Firenze,SP01201FI,SP 012 -  Val di Pesa,048028,Montelupo Fiorentino,1,0,2,2,0,0
09,Toscana,048,Firenze,SP07301FI,SP 073 -  di Malmantile,048028,Montelupo Fiorentino,1,0,1,2,0,0
09,Toscana,048,Firenze,SP00401FI,SP 004 -  Volterrana,048030,Montespertoli,6,0,7,11,1,0
09,Toscana,048,Firenze,SP05101FI,SP 051 -  di Val d'Orme,048030,Montespertoli,5,0,9,10,1,0
09,Toscana,048,Firenze,SP08001FI,SP 080 -  del Virginio,048030,Montespertoli,8,1,16,15,1,3
09,Toscana,048,Firenze,SP08301FI,SP 083 -  Traversa di Pelago,048032,Pelago,2,0,2,3,0,0
09,Toscana,048,Firenze,SP08401FI,SP 084 -  di Molin del Piano,048033,Pontassieve,2,1,3,4,0,1
09,Toscana,048,Firenze,SP01701FI,SP 017 -  Alto Valdarno,048035,Reggello,1,0,1,1,1,0
09,Toscana,048,Firenze,SP08601FI,SP 086 -  Reggello-Donnini-Tosi,048035,Reggello,2,0,3,4,1,0
09,Toscana,048,Firenze,SP08701FI,SP 087 -  Ponte Matassino-Reggello,048035,Reggello,6,0,8,10,0,1
09,Toscana,048,Firenze,SP08801FI,SP 088 -  S. Ellero-Donnini,048035,Reggello,1,0,2,2,0,0
